title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
the strange color of your body's tears,Hélène Cattet Bruno Forzani,Canal+ Belgacom Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles VOO Le Tax Shelter du Gouvernement Fédéral de Belgique Fonds Film in Vlaanderen Fonds National de Soutien à la Production Audiovisuelle du Luxembourg Red Lion Sarl Mollywood Ciné+ Tobina Film,Klaus Tange,Jean-Michel Vovk,Sylvia Camarda,102.0,Mystery Thriller,Dansk Français,Luxembourg Belgium France,,7182.0,2013.0
the signal,William Eubank,Automatik Entertainment Low Spark Films Signal Film Group,Brenton Thwaites,Olivia Cooke,Beau Knapp,95.0,Thriller Science Fiction,English,United States of America,4000000.0,600896.0,2014.0
the ballroom,Laís Bodanzky,Tomorrow Entertainment,Leonardo Villar,Tônia Carrero,Cássia Kis Magro,95.0,Drama Romance Music,English,Brazil,,,2007.0
busses roar,D. Ross Lederman,Warner Bros.,Richard Travis,Julie Bishop,Charles Drake,58.0,War Drama Romance,English,United States of America,,,1942.0
but not for me,Walter Lang,Paramount Pictures Perlsea Company,Clark Gable,Carroll Baker,Lilli Palmer,111.0,Comedy Romance,English,United States of America,,,1959.0
butcher boys,Justin Meeks Duane Graves,Greeks Productions Kitchen Sink Productions,Ali Faulkner,Edwin Neal,Marilyn Burns,86.0,Horror Action Comedy Thriller,English,United States of America,,,2013.0
by dawn's early light,Arthur Allan Seidelman,Daniel L. Paulson Productions,Richard Crenna,David Carradine,Chris Olivero,100.0,Comedy Drama,English,United States of America,,,2001.0
jimmy's hall,Ken Loach,Why Not Productions Element Pictures Sixteen Films,Barry Ward,Simone Kirby,Jim Norton,106.0,History Drama,English,France Ireland United Kingdom,,2606000.0,2014.0
super hero party clown,Jeremy M. Inman,Cinema Libre Studio Spartan Film Studios Two Bros. Productions,Randy J. Blair,Zach Sutherland,Shelby Barnes,84.0,Comedy,English,United States of America,,,2012.0
willow creek,Bobcat Goldthwait,Jerkschool Productions,Alexie Gilmore,Bryce Johnson,Peter Jason,80.0,Adventure Horror Mystery Thriller,English,United States of America,,,2013.0
the expendables 3,Patrick Hughes,Davis-Films Nu Image Films LionsGate Millennium Films Ex3 Productions Fipex Holding,Sylvester Stallone,Jason Statham,Harrison Ford,127.0,Action Adventure Thriller,English,France United States of America,90000000.0,206172544.0,2014.0
gunday,Ali Zafar,Yash Raj Films,Ranveer Singh,Arjun Kapoor,Priyanka Chopra,152.0,Action Crime Drama,বাংলা हिन्दी,India,,,2014.0
goliyon ki raasleela ram-leela,Sanjay Leela Bhansali,SLB Films Eros International,Ranveer Singh,Deepika Padukone,Richa Chadda,150.0,Drama Romance,हिन्दी,India,,32000000.0,2013.0
ek villain,Mohit Suri,Balaji Motion Pictures,Sidharth Malhotra,Ritesh Deshmukh,Shraddha Kapoor,129.0,Action Thriller Romance,हिन्दी,India,,1278108.0,2014.0
kites,Anurag Basu,Bollywood Hollywood Production,Hrithik Roshan,Bárbara Mori,Kabir Bedi,131.0,Drama Action Romance,English हिन्दी Español,India,,,2010.0
hercules,Brett Ratner,Paramount Pictures Metro-Goldwyn-Mayer (MGM) Radical Studios Flynn Picture Company,Dwayne Johnson,Ian McShane,John Hurt,99.0,Action Adventure,English,United States of America,100000000.0,243400000.0,2014.0
monty python live (mostly),Eric Idle Aubrey Powell,Picturehouse Entertainment Hipgnosis Ltd.,John Cleese,Terry Gilliam,Eric Idle,138.0,Comedy,English Español,United Kingdom,,,2014.0
hide your smiling faces,Daniel Patrick Carbone,Flies,Ryan Jones,Nathan Varnson,Colm O'Leary,81.0,Drama,English,United States of America,,,2014.0
paradise: hope,Ulrich Seidl,Tatfilm Société Parisienne de Production Ulrich Seidl Film Produktion GmbH,Melanie Lenz,Joseph Lorenz,Verena Lehbauer,92.0,Drama,Deutsch,France Germany Austria,,6701.0,2013.0
villa amalia,Benoît Jacquot,Rectangle Productions,Isabelle Huppert,Jean-Hugues Anglade,Xavier Beauvois,94.0,Drama Foreign,Français,France Switzerland,,,2009.0
the detective,Oxide Pang Chun,Arcola Pictures 20th Century Fox,Aaron Kwok,Kenny Wong Tak-Ban,Lau Siu-Ming,109.0,Drama Action Thriller Mystery,广州话 / 廣州話,Hong Kong,4490000.0,6500000.0,2007.0
a most wanted man,Anton Corbijn,Senator Film Produktion Lionsgate FilmNation Entertainment Film4 Demarest Films The Ink Factory Potboiler Productions Amusement Park Films,Philip Seymour Hoffman,Rachel McAdams,Robin Wright,121.0,Thriller,English,United Kingdom United States of America Germany,15000000.0,31554855.0,2014.0
sky murder,George B. Seitz,Metro-Goldwyn-Mayer (MGM),Walter Pidgeon,Donald Meek,Kaaren Verne,72.0,Mystery,English,United States of America,,,1940.0
molly maxwell,Sara St. Onge,Canadian Film Centre (CFC),Lola Tash,Charlie Carrick,Krista Bridges,91.0,Drama,English,Canada,,,2013.0
wish i was here,Zach Braff,Double Feature Films Wild Bunch Worldview Entertainment,Zach Braff,Kate Hudson,Joey King,120.0,Drama Comedy,English,United States of America,5500000.0,5483299.0,2014.0
sandakan no. 8,Kei Kumai,Toho Company,Komaki Kurihara,Yoko Takahashi,Kinuyo Tanaka,120.0,Drama,日本語 普通话,Japan,,,1974.0
sex in chains,William Dieterle,Vereinigte Star-Film GmbH Essem-Film GmbH,William Dieterle,Gunnar Tolnæs,Mary Johnson,107.0,Drama Romance,Germany,Germany,,,1928.0
valley of the dragons,Edward Bernds,Zimbalist-Roberts-Bernds Productions,Cesare Danova,Sean McClory,Joan Staley,82.0,Science Fiction,English,United States of America,125000.0,,1961.0
coney island,Roscoe 'Fatty' Arbuckle,Comique Film Company,Roscoe 'Fatty' Arbuckle,Al St. John,Buster Keaton,25.0,Comedy,English,United States of America,,,1917.0
never weaken,Fred C. Newmeyer,Rolin Films,Harold Lloyd,Mildred Davis,Roy Brooks,29.0,Comedy,English,United States of America,,,1921.0
go for sisters,John Sayles,Anarchist's Convention Films Olmos Productions Go For Films,LisaGay Hamilton,Yolonda Ross,Edward James Olmos,123.0,Crime Drama,English,unknown,,70495.0,2013.0
playing with love,Pier Giuseppe Murgia,Cinema 23 Film Monarex Petra Cinematografica Seven Star Film,Lara Wendel,Eva Ionesco,Martin Loeb,94.0,Drama,Italiano,Italy Germany,,,1977.0
c.o.g.,Kyle Patrick Alvarez,Rhino Films Forty Second Productions,Jonathan Groff,Troian Bellisario,Corey Stoll,92.0,Comedy Drama,English,unknown,,,2013.0
c'mon man,Kenny Young,unknown,Tony Rock,Clifton Powell,Emilio Rivera,101.0,Comedy,English,United States of America,,,2012.0
julius caesar,Uli Edel,De Angelis Group,Jeremy Sisto,Richard Harris,Christopher Walken,240.0,War Drama History,English,Netherlands United States of America Germany Italy,,,2002.0
cafe,Marc Erlbaum,Nationlight Productions,Jennifer Love Hewitt,Jamie Kennedy,Madeline Carroll,95.0,Drama,English,United States of America,,,2011.0
café metropole,Edward H. Griffith,Twentieth Century Fox Film Corporation,Loretta Young,Tyrone Power,Adolphe Menjou,84.0,Comedy Drama,Pусский English Français,United States of America,,,1937.0
the wrath of cain,Ryan Combs,unknown,Ving Rhames,Nipsey Hustle,Gillie Da Kid,84.0,Action,English,United States of America,,,2010.0
lust for love,Anton King,AGGK Films,Fran Kranz,Beau Garrett,Dichen Lachman,85.0,Comedy Romance,English,United States of America,,,2014.0
the pursuit of unhappiness,Sherry Hormann,Studio Babelsberg StudioCanal Achte Babelsberg Film Bayerischer Rundfunk (BR) ARD Degeto Film Desert Flower Filmproduktion MTM West Television & Film,Johanna Wokalek,Iris Berben,David Kross,87.0,Comedy,English Deutsch,Germany,,,2012.0
ella y el miedo,León Klimovsky,CITA Films,May Heatherly,Virgílio Teixeira,Luis Marín,87.0,Horror,Español,Spain,,,1964.0
sorrow and joy,Nils Malmros,Nordisk Film Production Nordisk Filmproduktion,Jakob Cedergren,Helle Fagralid,Nicolas Bro,107.0,Drama,Dansk,Denmark,,,2013.0
fugitives,Miguel Hermoso,Fox Film Corporation,Laia Marull,Beatriz Coronel,Arthur Stone,0.0,Crime,Español,United States of America,,,2000.0
family united,Daniel Sánchez Arévalo,Atípica Films Mod Producciones Atresmedia,Quim Gutiérrez,Antonio de la Torre,Patrick Criado,101.0,Comedy,Español,Spain,,,2013.0
california conquest,Lew Landers,Columbia Pictures Corporation Esskay Pictures Corporation,Cornel Wilde,Teresa Wright,Alfonso Bedoya,78.0,Western,English,United States of America,,,1952.0
call me bwana,Gordon Douglas,Eon Productions Danjaq,Bob Hope,Anita Ekberg,Edie Adams,102.0,Comedy,English,United Kingdom,,,1963.0
two tars,James Parrott,Hal Roach Studios,Stan Laurel,Oliver Hardy,Edgar Kennedy,21.0,Comedy,English,United States of America,,,1928.0
the visitor,Giulio Paradisi,Film Ventures International (FVI) Brouwersgracht Investments Swan American Film,Glenn Ford,Lance Henriksen,John Huston,108.0,Horror Science Fiction,English,Italy United States of America,800000.0,,1979.0
the unholy wife,John Farrow,unknown,Diana Dors,Rod Steiger,Tom Tryon,94.0,Thriller,English,unknown,,,1957.0
the keeper,Paul Lynch,Peace Arch Films,Dennis Hopper,Asia Argento,Helen Shaver,95.0,Drama Crime Thriller,English,United Kingdom Canada,4000000.0,,2004.0
rasmus and the vagabond,Olle Hellbom,Svensk Filmindustri (SF),Allan Edwall,Erik Lindgren,Håkan Serner,105.0,Adventure Drama Family,svenska,Sweden,,,1981.0
the stag,John Butler,Treasure Entertainment,Andrew Scott,Hugh O'Conor,Peter McDonald,94.0,Comedy,English,Ireland,600000.0,,2013.0
finding bliss,Julie Davis,North by Northwest Entertainment LightShow Entertainment Cinamour Entertainment Jeff Rice Films Dave O Films,Leelee Sobieski,Matthew Davis,Denise Richards,96.0,Comedy,English,United States of America,1500000.0,6783.0,2009.0
gracie's choice,Peter Werner,Lifetime,Kristen Bell,Diane Ladd,Shedrack Anderson III,90.0,TV Movie Drama,English,Canada United States of America,,,2004.0
father and guns,Émile Gaudreault,Cinémaginaire Funfilm Téléfilm Canada Société Radio-Canada Super Écran Entertainment One,Michel Côté,Louis-José Houde,Rémy Girard,107.0,Action Comedy,Français,Canada,,,2009.0
loser takes all!,Laurent Bénégui,Gaumont M6 Films Canal+ Magouric Productions,Thierry Lhermitte,Samir Guesmi,Jean-Pierre Malo,92.0,Mystery Comedy,Français,France,,,2004.0
boogie,Gustavo Cova,Focus Features Immersive Pictures,Pablo Echarri,Nancy Dupláa,Nicolás Frías,82.0,Action Animation,Español,Argentina Mexico,20000000.0,,2009.0
tables turned on the gardener,Louis Lumière,Lumière,François Clerc,Benoît Duval,unknown,1.0,Comedy,unknown,France,,,1895.0
call of the wild,Richard Gabai,Braeburn Entertainment  Check Entertainment Call of the Wild Productions 21st Century 3D,Christopher Lloyd,Ariel Gade,Kameron Knox,87.0,Adventure,English,United States of America,109000000.0,270210.0,2009.0
hellion,Kat Candler,IFC Films Silver Sail Entertainment Across Town Productions Arts+Labor,Aaron Paul,Juliette Lewis,Josh Wiggins,98.0,Thriller Drama,English,United States of America,,,2014.0
the trip to italy,Michael Winterbottom,Revolution Films,Steve Coogan,Rob Brydon,Rosie Fellner,108.0,Comedy Drama,English,United Kingdom,,,2014.0
food,Jan Švankmajer,unknown,Ludvík Sváb,Bedrich Glaser,Jan Kraus,14.0,Animation Comedy,English,Czech Republic United Kingdom,,,1993.0
for a woman,Diane Kurys,Alexandre Films Canal+ EuropaCorp Cine+,Benoît Magimel,Mélanie Thierry,Nicolas Duvauchelle,110.0,Drama,Français,France,,,2013.0
earth to echo,Dave Green,Walt Disney Studios Motion Pictures Panay Films,Teo Halm,Astro,Resse Hartwig,89.0,Family Adventure Science Fiction,English,United States of America,13000000.0,45300000.0,2014.0
two lives,Georg Maas,B&T Film Helgeland Film Zinnober Film- und Fernsehproduktion,Juliane Köhler,Liv Ullmann,Sven Nordin,97.0,Drama Thriller,Deutsch Norsk,Germany Norway,,1649260.0,2012.0
largo winch ii,Jérôme Salle,Pan Européenne Production Wild Bunch TF1 Films Production,Tomer Sisley,Sharon Stone,Ulrich Tukur,119.0,Action Adventure Thriller,English Français Srpski ภาษาไทย,France Belgium Germany,21169000.0,14400000.0,2011.0
westfront 1918,G.W. Pabst,Bavaria Film Nero-Film AG,Fritz Kampers,Gustav Diessl,Hans-Joachim Moebis ,97.0,Drama War,Deutsch,Germany,,,1930.0
maidentrip,Jillian Schlesinger,CoPilot Pictures,Laura Dekker,unknown,unknown,82.0,Adventure Documentary,English,Australia Ecuador French Polynesia Netherlands Netherlands Antilles Panama South Africa United States of America,,,2014.0
kidnapped for christ,Kate Logan,unknown,Kate Logan,David Wernsman,Tai Mathieu,85.0,Documentary Drama,Deutsch English,Dominican Republic United States of America,,,2014.0
8-ball,Aku Louhimies,Nordisk Film,Jessica Grabowsky,Eero Aho,Pirkka-Pekka Petelius,110.0,Drama Crime Thriller,suomi,Finland,,,2013.0
maata meren alla,Lenka Hellstedt,Silva Mysterium Flying Moon Filmproduktion GmbH,Amira Khalifa,Marja Packalén,Matti Ristinen,86.0,Drama Comedy,suomi,Finland Germany,,,2009.0
step up all in,Trish Sie,Summit Entertainment Offspring Entertainment,Ryan Guzman,Briana Evigan,Stephen Boss,112.0,Romance Drama Music,English,United States of America,45000000.0,86165646.0,2014.0
the mystery of the 13th guest,William Beaudine,Monogram Pictures,Dick Purcell,Helen Parrish,Tim Ryan,60.0,Thriller Crime Mystery,English,United States of America,,,1943.0
invasion of the star creatures,Bruno VeSota,Alta Vista Productions American International Pictures (AIP),Robert Ball,Frankie Ray,Gloria Victor,70.0,Science Fiction Comedy,English,United States of America,,,1962.0
gog,Herbert L. Strock,Ivan Tors Productions,Richard Egan,Constance Dowling,Herbert Marshall,85.0,Thriller Science Fiction,English,United States of America,250000.0,,1954.0
video games: the movie,Jeremy Snead,Mediajuice Studios,Sean Astin,Wil Wheaton,Zach Braff,101.0,History Documentary Animation,English,United States of America,,,2014.0
the girl who talked to dolphins,Christopher Riley,unknown,Jeff Bridges,unknown,unknown,60.0,Documentary,English,unknown,,,2014.0
val lewton: the man in the shadows,Kent Jones,Turner Entertainment,Martin Scorsese,Elias Koteas,Glen Gabbard,77.0,Documentary,English Français 日本語,United States of America,,,2007.0
return to life,Henri Cartier-Bresson Herbert Kline,Centrale Sanitaire Internationale,Pierre Unik,unknown,unknown,47.0,War Documentary,Français,France,,,1937.0
sharktopus vs pteracuda,Kevin O'Neill,New Horizons Picture,Robert Carradine,Tony Evangelista,Rib Hillis,88.0,Horror Science Fiction TV Movie,English,United States of America,,,2014.0
the key,Michael Curtiz,Warner Bros.,William Powell,Edna Best,Colin Clive,71.0,Drama,English,United States of America,,,1934.0
a day's pleasure,Charlie Chaplin,First National Pictures,Charlie Chaplin,Edna Purviance,Jackie Coogan,17.0,Comedy,English,United States of America,,,1919.0
america 3000,David Engelbach,Golan-Globus Productions,Chuck Wagner,Laurene Landon,William Wallace,84.0,Action Adventure Science Fiction,English,United States of America,2000000.0,,1986.0
an eye for an eye,André Cayatte,Paramount,Curd Jürgens,Folco Lulli,Lea Padovani,113.0,Drama,العربية Français,United States of America,,,1957.0
andy hardy's blonde trouble,George B. Seitz,Metro-Goldwyn-Mayer,Lewis Stone,Mickey Rooney,Fay Holden,107.0,Comedy Family Romance,English,United States of America,,,1944.0
sexual life,Ken Kwapis,unknown,Azura Skye,Annie Heller,Carla Gallo,96.0,Comedy Drama Romance,English,unknown,,,2005.0
life after beth,Jeff Baena,Abbolita Productions Starstream Entertainment Destro Films A24,Aubrey Plaza,Dane DeHaan,John C. Reilly,90.0,Romance Comedy Horror,English,United States of America,2400000.0,88273.0,2014.0
lowlands,Leni Riefenstahl,Leni Riefenstahl-Produktion Plesner Film,Leni Riefenstahl,Bernhard Minetti,Aribert Wäscher,98.0,Drama,Deutsch,Germany,8500000.0,,1954.0
around june,James Savoca,Fog City Pictures,Samaire Armstrong,Brad William Henke,Jon Gries,93.0,Animation Drama Fantasy Romance,English,United States of America,,,2011.0
c.c. and company,Seymour Robbie,Namanco Productions Rogallan Productions AVCO Embassy Pictures,Joe Namath,Ann-Margret,William Smith,94.0,Action Comedy Drama,English,United States of America,,,1970.0
felony,Matthew Saville,Benaroya Pictures Goalpost Pictures Screen Australia Blue-Tongue Films,Joel Edgerton,Jai Courtney,Melissa George,105.0,Mystery Thriller Crime,English,Australia United States of America,,,2014.0
the rover,David Michôd,"Porchlight Films FilmNation Entertainment Screen Australia Screen NSW Blue-Tongue Films Lava Bear Films South Australian Film Corporation, The A24",Guy Pearce,Robert Pattinson,Scoot McNairy,103.0,Crime Drama,普通话 English,Australia,12250000.0,2295423.0,2014.0
slaying the badger,John Dower,ESPN films,Greg LeMond,Bernard Hinault,Paul Köchli,77.0,Documentary,English,United States of America,,,2014.0
shark!,Samuel Fuller,Cinematográfica Calderón S.A Heritage Entertainment Inc.,Burt Reynolds,Barry Sullivan,Silvia Pinal,92.0,Action Thriller,English,Mexico United States of America,,,1969.0
the italian,Olivier Baroux,Eskwad M6 Films Canal+ Pathé,Kad Merad,Valérie Benguigui,Roland Giraud,102.0,Comedy,Français,France,,,2010.0
get on up,Tate Taylor,Universal Studios Imagine Films Entertainment Jagged Films,Chadwick Boseman,Nelsan Ellis,Dan Aykroyd,139.0,Drama Music,English,United States of America,30000000.0,31911598.0,2014.0
the last mogul,Barry Avrich,unknown,Larry King,Robert Evans,Dominick Dunne,0.0,Documentary,English,unknown,,,2005.0
