title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
hitler's children,Chanoch Ze'evi,Maya Productions,Bettina Goering,Katrin Himmler,Monika Goeth Hertwig,83.0,War Documentary History,English Deutsch עִבְרִית,United States of America,205000.0,3355000.0,2011.0
flight of the conchords: a texan odyssey,Jess Feast,The Gibson Group,Bret McKenzie,Jemaine Clement,Peaches,44.0,Comedy Documentary,English,New Zealand United States of America,,,2006.0
the first grader,Justin Chadwick,Original Pictures Sixth Sense Productions,Naomie Harris,Tony Kgoroge,Nick Reding,103.0,Romance Drama,English,United Kingdom United States of America Kenya,,,2010.0
touchy feely,Lynn Shelton,Lynn Shelton,Ellen Page,Rosemarie DeWitt,Scoot McNairy,89.0,Drama,English,United States of America,,35022.0,2013.0
four horsemen,Ross Ashcroft,unknown,Noam Chomsky,Joseph Stiglitz,John Perkins,97.0,Documentary,English,unknown,,,2012.0
it happened in saint-tropez,Danièle Thompson,Pathé Distribution TF1 Films Production Canal+ Le Tax Shelter du Gouvernement Fédéral de Belgique,Eric Elmosnino,Lou de Laâge,Kad Merad,100.0,Comedy Drama,Français,Belgium France,,,2013.0
vassilisa the beautiful,Aleksandr Rou,Soyuzdetfilm,Valentina Sorogozhskaya,Sergei Stolyarov,Georgi Millyar,72.0,Family Fantasy,Pусский,Russia,,,1940.0
the butler,Lee Daniels,Laura Ziskin Productions Lee Daniels Entertainment Follow Through Productions Salamander Pictures Pam Williams Productions Windy Hill Pictures,Forest Whitaker,David Banner,Michael Rainey Jr.,132.0,Drama,English,United States of America,25000000.0,115922175.0,2013.0
in a world...,Lake Bell,3311 Productions In A World Team G More Films,Lake Bell,Fred Melamed,Michaela Watkins,93.0,Comedy,English,United Kingdom United States of America,1000000.0,2963902.0,2013.0
askari,David Lister,unknown,Marlee Matlin,C. Thomas Howell,Amanda Fuller,85.0,Drama Family,English,unknown,,,2001.0
madhouse,Ovidio G. Assonitis,Redbus Pictures Lakeshore Entertainment Lakeshore International Media Pro Pictures,Trish Everly,Allison Biggers,Michael MacRae,93.0,Horror,English,Italy,,,1981.0
back door to hell,Monte Hellman,Lippert Pictures Medallion Films,Jimmie Rodgers,Jack Nicholson,John Hackett,75.0,Action War Drama,English 日本語,Philippines United States of America,,,1964.0
terms and conditions may apply,Cullen Hoback,Hyrax Films,Leigh Bryan,Raymond Kurzweil,Joe Lipari,79.0,Documentary,English,unknown,,,2013.0
between sheets,Michael DeLuise,Centauro Films Code 7 Entertainment,Reynaldo Gianecchini,Paolla Oliveira,unknown,88.0,Romance,Português,Brazil,,,2008.0
museum hours,Jem Cohen,KGP Kranzelbinder Gabriele Production Little Magnet Films Gravity Hill Films,Mary Margaret O'Hara,Bobby Sommer,Ela Piplits,106.0,Drama,English Deutsch,Austria United States of America,,,2012.0
ain't them bodies saints,David Lowery,Parts and Labor Upload Films Paradox Entertainment Sailor Bear Primary Productions Evolution Independent Lagniappe Films,Casey Affleck,Rooney Mara,Ben Foster,96.0,Crime Drama Romance Western,English,United States of America,4000000.0,1031243.0,2013.0
money matters,Ryan Richmond,unknown,Terri Abney,Aunjanue Ellis,James Whalen,89.0,Drama,English,United States of America,,,2011.0
sunset strip,Hans Fjellestad,unknown,Slash,Alice Cooper,Paris Hilton,0.0,Documentary,English,United States of America,,,2012.0
wartorn: 1861-2010,Jon Alpert Ellen Goosenberg Kent,unknown,James Gandolfini,unknown,unknown,90.0,Documentary,English,United States of America,,,2010.0
a cry in the night,Frank Tuttle,Ladd Enterprises Jaguar Productions,Edmond O'Brien,Brian Donlevy,Natalie Wood,75.0,Drama,English,United States of America,,,1956.0
about time,Richard Curtis,Working Title Films Translux,Domhnall Gleeson,Rachel McAdams,Bill Nighy,123.0,Comedy Drama Science Fiction,English,United Kingdom,12000000.0,87100449.0,2013.0
tatsumi,Eric Khoo,Infinite Frameworks Pte. Ltd. Zhao Wei Films,Tetsuya Bessho,Motoko Gollent,Yoshihiro Tatsumi,94.0,Animation History,日本語,Singapore,800.0,,2011.0
chennai express,Rohit Shetty,UTV Motion Pictures Red Chillies Entertainment,Shah Rukh Khan,Deepika Padukone,Nikitin Dheer,141.0,Romance Comedy Action,हिन्दी தமிழ்,India,18000000.0,62000000.0,2013.0
the source family,Maria Demopoulos Jodi Wille,Eternal Now Process Media TriCal Entertainment,Father Yod,Om-Ne Aquarian,Damian Paul,91.0,Music Documentary,English,United States of America,,,2011.0
cold prey ii,Mats Stenberg,Fantefilm,Ingrid Bolsø Berdal,Marthe Snorresdotter Rovik,Viktoria Winge,86.0,Drama Horror Mystery Thriller,Norsk,Norway,,2439448.0,2008.0
cold prey iii,Mikkel Brænne Sandemose,Fantefilm,Ida Marie Bakkerud,Kim S. Falck-Jørgensen,Pål Stokka,95.0,Horror,Norsk,Norway,,2439448.0,2010.0
when nietzsche wept,Pinchas Perry,unknown,Ben Cross,Armand Assante,Joanna Pacula,105.0,Drama Romance,English,Bulgaria United States of America,,,2007.0
four flies on grey velvet,Dario Argento,Paramount Pictures Universal Productions France S.A. Marianne Productions Seda Spettacoli,Michael Brandon,Mimsy Farmer,Jean-Pierre Marielle,104.0,Horror Thriller,Italiano,Italy,,,1971.0
fill the void,Rama Burshtein,Norma Productions Avi Chai fund Israel Film Fund Reshet Broadcasting Sundance,Hadas Yaron,Renana Raz,Yiftach Klein,90.0,Drama,עִבְרִית,Israel,,1775316.0,2012.0
truth or dare,Robert Heath,Corona Pictures,Liam Boyle,Jack Gordon,Florence Hall,95.0,Horror Thriller Mystery,English,United Kingdom,3500000.0,95330493.0,2012.0
shadows of liberty,Jean-Philippe Tremblay,Docfactory,Julian Assange,Danny Glover,Charlie Rose,93.0,Documentary,English,United Kingdom,,,2012.0
looking for hortense,Pascal Bonitzer,SBS Productions,Jean-Pierre Bacri,Kristin Scott Thomas,Isabelle Carré,100.0,Drama Comedy,Français,France,,,2012.0
justice league: crisis on two earths,Lauren Montgomery Sam Liu,DC Comics Warner Premiere,Mark Harmon,William Baldwin,James Woods,75.0,Action Adventure Animation,English Italiano,United States of America,,,2010.0
somewhere between,Linda Goldstein Knowlton,Future Boyfriends,John Horan,Taylor Misiak,Ryan O'Flanagan,88.0,Documentary,English,United States of America,20000.0,,2012.0
the snows of kilimanjaro,Robert Guédiguian,France 3 Cinéma Agat Films & Cie,Gérard Meylan,Marilyne Canto,Grégoire Leprince-Ringuet,90.0,Comedy Drama,Français,France,,,2011.0
enter nowhere,Jack Heller,Caliber Media Company,Katherine Waterston,Scott Eastwood,Sara Paxton,90.0,Mystery Science Fiction Thriller,English Deutsch,United States of America,,,2011.0
journey to portugal,Sérgio Tréfaut,unknown,Jorge Barros,Mykola Chaban,Rebeca Close,75.0,Romance Drama,Français Português Pусский,Portugal,,,2011.0
belarmino,Fernando Lopes,Produções Cunha Telles,Belarmino Fragoso,Maria Amélia Fragoso,Ana Paula Fragoso,80.0,Documentary,Português,Portugal,,,1964.0
the frozen ground,Scott Walker,Grindstone Entertainment Group Cheetah Vision K5 International Paradox Entertainment Emmett/Furla Films Picture Perfect Corporation Court Five Envision Entertainment Valentina Films,Nicolas Cage,Vanessa Hudgens,John Cusack,105.0,Thriller Crime,English,United States of America,27220000.0,5496951.0,2013.0
blubberella,Uwe Boll,unknown,Lindsay Hollister,Willam Belli,Uwe Boll,83.0,Horror Action Comedy Foreign,English,Germany Canada,,,2011.0
dealing: or the berkeley-to-boston forty-brick lost-bag blues,Paul Williams,Warner Bros.,Barbara Hershey,John Lithgow,Howard Gardner,88.0,Drama Comedy,English,United States of America,,,1972.0
the marva collins story,Peter Levin,Hallmark Hall of Fame,Cicely Tyson,Morgan Freeman,Rodrick F. Wimberly,100.0,Drama,English,United States of America,,,1981.0
you're next,Adam Wingard,HanWay Films Snoot Entertainment,Sharni Vinson,Nicholas Tucci,Wendy Glenn,95.0,Horror Thriller Mystery,English,United States of America,1000000.0,14347000.0,2011.0
la parisienne,Michel Boisrond,Filmsonor Les Films Ariane Cinétel,Brigitte Bardot,Charles Boyer,Henri Vidal,86.0,Comedy,Français,Italy France,450000.0,8000000.0,1957.0
brothers o'toole,Richard Erdman,CVD Studios American National Enterprises,John Astin,Steve Carlson,Pat Carroll,95.0,Western Comedy,English,United States of America,,,1973.0
taipei exchanges,Ya-chuan Hsiao,Atom Films,Gwei Lun-mei,Zaizai Lin,Chang Han,82.0,Drama,普通话,Taiwan,,,2010.0
find love,Erica Dunton,unknown,Christian Camargo,Alexie Gilmore,Traci Dinwiddie,0.0,Romance,English,United States of America,500000.0,,2006.0
the late mathias pascal,Marcel L'Herbier,Cinégraphic,Iwan Mosschuchin,Marcelle Pradot,Lois Moran,170.0,Drama,Français,France,,,1926.0
a date with judy,Richard Thorpe,Metro-Goldwyn-Mayer (MGM),Wallace Beery,Jane Powell,Elizabeth Taylor,113.0,Comedy Music,English,United States of America,,,1948.0
a royal scandal,Otto Preminger Ernst Lubitsch,Twentieth Century Fox Film Corporation,Tallulah Bankhead,Charles Coburn,Anne Baxter,94.0,Comedy Drama,English,United States of America,,,1945.0
a ticklish affair,George Sidney,Metro-Goldwyn-Mayer (MGM),Shirley Jones,Gig Young,Red Buttons,88.0,Romance Comedy,English,United States of America,,,1963.0
the woman in the septic tank,Marlon Rivera,Star Cinema Productions Cinemalaya Foundation,Eugene Domingo,JM de Guzman,Cai Cortez,87.0,Comedy,tl,Philippines,,,2011.0
the glass house,Tom Gries,Tomorrow Entertainment Inc.,Alan Alda,Vic Morrow,Clu Gulager,90.0,Drama,English,United States of America,30000000.0,23619609.0,1972.0
confine,Tobias Tobbell,unknown,Daisy Lowe,Eliza Bennett,Alfie Allen,91.0,Thriller,English,Canada,,,2012.0
sparrows dance,Noah Buschel,OneZero Productions,Marin Ireland,Paul Sparks,Niesha Butler,81.0,Drama Comedy Romance,English,United States of America,175000.0,,2013.0
mediterranean food,Joaquín Oristrell,Messidor Films,Paco León,Olivia Molina,Alfonso Bassave,100.0,Comedy,Español,Spain,,,2009.0
clownhouse,Victor Salva,Commercial Pictures,Nathan Forrest Winters,Brian McHugh,Michael Jerome West,81.0,Horror,English,United States of America,200000.0,,1989.0
empire state,Dito Montiel,Grindstone Entertainment Group Cheetah Vision Voltage Pictures Emmett/Furla Films Envision Entertainment Corporation 24P Media Group Picture Perfect Corporation Knightsbridge Entertainment Kind Hearts Entertainment,Liam Hemsworth,Dwayne Johnson,Emma Roberts,94.0,Action Drama,English,United States of America,11000000.0,3639345.0,2013.0
the crimson permanent assurance,Terry Gilliam,Universal Pictures Celandine Films The Monty Python Partnership,Sydney Arnold,Guy Bertrand,Andrew Bicknell,16.0,Action Adventure Comedy,English,United Kingdom,,,1983.0
dolly and her lover,Matti Ijäs,Yleisradio (YLE) Filminoir,Matti Pellonpää,Raija Paalanen,Kari Väänänen,101.0,Crime Comedy Romance,suomi,Finland,,,1990.0
so it goes,Antti Heikki Pesonen,Castle Rock Entertainment ASIG Productions Envision Entertainment,Michael Douglas,Diane Keaton,Sterling Jerins,30.0,Comedy Drama Romance,suomi,Finland,18000000.0,25312387.0,2012.0
the immortals,Brian Grant,Nu Image Films Mondofin B.V. End Productions,Eric Roberts,Joe Pantoliano,Tia Carrere,98.0,Action Crime Drama Thriller,English Français Pусский,United States of America,50.0,83.0,1995.0
joyride,Quinton Peeples,Trillion Entertainment,Tobey Maguire,Amy Hathaway,Wilson Cruz,93.0,Comedy Drama Thriller,English,United States of America,,,1997.0
my wife is a gangster 2,Jeong Heung-sun,CJ Entertainment Hyeon-jin Films,Shin Eun-Kyung,Park Jun-gyu,Jang Se-jin,110.0,Action Comedy,한국어/조선말,South Korea,,,2003.0
queen of montreuil,Sólveig Anspach,Ex Nihilo,Florence Loiret Caille,Didda Jónsdóttir,Eric Caruso,87.0,Comedy Foreign,Français English Íslenska,France,,,2012.0
crawlspace,Justin Dix,SP Media Group Wonder Street Front Street Pictures,Amber Clayton,Eddie Baroo,Justin Batchelor,89.0,Horror Science Fiction Mystery Thriller,English,Australia,,,2012.0
the ghostmaker,Mauro Borrelli,Fotocomics Productions,Aaron Dean Eisenberg,Liz Fenning,J. Walter Holland,91.0,Horror Science Fiction Thriller,English,United States of America,,,2011.0
mutants,David Morlet,Sombrero Films Sombrero Productions,Hélène de Fougerolles,Francis Renaud,Dida Diafat,85.0,Horror Science Fiction,Français,France,,,2009.0
too hot to handle,Jack Conway,Metro-Goldwyn-Mayer (MGM),Clark Gable,Myrna Loy,Walter Pidgeon,107.0,Comedy Adventure Romance Drama,English,United States of America,1564000.0,,1938.0
act of love,Anatole Litvak,Benagoss Productions,Kirk Douglas,Dany Robin,Gabrielle Dorziat,108.0,Drama War Romance,English Français,France United States of America,,,1953.0
act of love,Jud Taylor,unknown,Mickey Rourke,Ron Howard,unknown,104.0,Drama,sv,unknown,,,1980.0
the seasoning house,Paul Hyett,Templeheart Films Filmgate Films Sterling Pictures Ltd,Rosie Day,Sean Pertwee,Kevin Howarth,89.0,Horror Thriller,English Français,United Kingdom,,,2012.0
polite people,Olaf de Fleur Johannesson,Poppoli Pictures,Stefán Karl Stefánsson,Ágústa Eva Erlendsdóttir,Hilmir Snær Guðnason,0.0,Comedy Drama,Íslenska,Iceland,,,2013.0
logorama,François Alaux Hervé de Crécy Ludovic Houplain,H5 Autour de Minuit Productions Little Minx Films,Bob Stephenson,Sherman Augustus,Aja Evans,16.0,Animation,English,France,,,2009.0
the little traitor,Lynn Roth,Evanstone Films Ltd. Panther Productions,Alfred Molina,Ido Port,Zachi Noy,88.0,Drama,English עִבְרִית,unknown,1700000.0,450000.0,2009.0
tidal wave,Yoon Je-kyoon,Polygon Entertainment CJ Entertainment Doosabu Film,Park Joong-hoon,Sol Kyung-gu,Uhm Jung-hwa,120.0,Action Adventure Drama Thriller,English 한국어/조선말,South Korea,16000000.0,11301649.0,2009.0
family band: the cowsills story,Bill Filipiak Louise Palanker,Thinking Bee Productions,Bob Cowsill,unknown,unknown,90.0,Documentary Family,English,United States of America,,,2011.0
the chicago 8,Pinchas Perry,unknown,Gary Cole,Mayim Bialik,Steven Culp,88.0,Drama,English,unknown,,,2011.0
the world according to dick cheney,R. J. Cutler Greg Finton,Showtime Documentary Films,Dick Cheney,unknown,unknown,105.0,Documentary,English,United States of America,,,2013.0
the stranger within,Adam Neutzsky-Wulff,Duckling A/S Drama Deluxe,William Baldwin,Estella Warren,Sarah Butler,90.0,Thriller Mystery,English,Denmark,800000.0,,2013.0
something real and good,Luke Rivett,unknown,Alex Hannant,Matt Jones,Colton Castaneda,81.0,Drama,English,unknown,,,2013.0
the last drop,Colin Teague,unknown,Billy Zane,Neil Newbon,Michael Madsen,103.0,Action Crime History War,English,United Kingdom,,,2005.0
autopsy,Adam Gierasch,A-Mark Entertainment FlipZide Pictures Project 8 Films Parallel Media Voodoo Production Services Lion Share Productions,Robert Patrick,Jessica Lowndes,Jenette Goldstein,84.0,Horror Thriller,English,United States of America,15000000.0,,2008.0
komodo,Michael Lantieri,Komodo Film Productions Pty. Ltd. Scanbox Asia Pacific Ltd.,Kevin Zegers,Jill Hennessy,Billy Burke,90.0,Adventure Horror Thriller,English Deutsch,Australia,10340000.0,207496.0,1999.0
"trust us, this is all made up",Alex Karpovsky,unknown,T.J. Jagodowski,David Pasquesi,unknown,83.0,Documentary,English,unknown,,,2009.0
apartment for peggy,George Seaton,Twentieth Century Fox Film Corporation,Jeanne Crain,William Holden,Edmund Gwenn,96.0,Drama,English,United States of America,,,1948.0
back from eternity,John Farrow,John Farrow Productions,Robert Ryan,Anita Ekberg,Rod Steiger,100.0,Adventure Drama,English,United States of America,,,1956.0
back in business,Philippe Mora,PFG Entertainment Ocean Avenue Productions,Brian Bosworth,Joe Torry,Dara Tomanovich,93.0,Action,English,United States of America,200000.0,,1997.0
adore,Anne Fontaine,Gaumont Ciné@ Canal+ Screen Australia Screen NSW France Télévisions France 2 Cinéma Hopscotch Features Mon Voisin Productions,Naomi Watts,Robin Wright,Xavier Samuel,100.0,Drama,English,France Australia,16000000.0,318982.0,2013.0
tt3d: closer to the edge,Richard De Aragues,Isle of Man Film CinemaNX,Jared Leto,Guy Martin,Ian Hutchinson,104.0,Documentary,English,United Kingdom,,,2011.0
the lost future,Mikael Salomon,Tandem Communications Film Afrika Worldwide RTL,Sean Bean,Annabelle Wallis,Corey Sevier,90.0,Adventure,English,Germany South Africa United States of America,,,2010.0
the long dark hall,Anthony Bushell Reginald Beck,Cusick International Films Inc. Five Ocean Films Ltd.,Rex Harrison,Lilli Palmer,Tania Heald,86.0,Crime Drama,English,United Kingdom,,,1951.0
sealed cargo,Alfred L. Werker,RKO Radio Pictures,Dana Andrews,Carla Balenda,Claude Rains,90.0,War Drama,English,United States of America,,,1951.0
maria bamford: the special special special!,Jordan Brady,New Wave Entertainment Chill Brady Oil Entertainment,Maria Bamford,Jackie Kashian,Wayne Federman,50.0,Comedy,English,United States of America,,,2012.0
a life of her own,George Cukor,Metro-Goldwyn-Mayer (MGM),Lana Turner,Ray Milland,Tom Ewell,108.0,Drama,English,United States of America,,,1950.0
the first nudie musical,Bruce Kimmel Mark Haggard,The  First Musical Company,Stephen Nathan,Cindy Williams,Bruce Kimmel,97.0,Music Comedy,English,United States of America,200000.0,,1976.0
freeway,Francis Delia,Gower Street Pictures,Darlanne Fluegel,James Russo,Billy Drago,102.0,Horror Crime Thriller,English,United States of America,3000000.0,,1988.0
naked souls,Lyndon Chubbuck,Mr. E Productions Inc. Vanguard Entertainment WarnerVision Films,Brian Krause,Pamela Anderson,David Warner,85.0,Science Fiction Thriller,English,United States of America,,,1996.0
simon killer,Antonio Campos,FilmHaven Entertainment BorderLine Films,Brady Corbet,Mati Diop,Michaël Abiteboul,105.0,Drama Thriller,English Français,United States of America France,,27740.0,2012.0
dracula 3d,Dario Argento,Enrique Cerezo Producciones Cinematográficas S.A. Film Export Group Les Films de l'Astre,Thomas Kretschmann,Asia Argento,Rutger Hauer,109.0,Horror Romance Thriller,English,France Italy Spain,7700000.0,,2012.0
the kidnapping of the president,George Mendeluk,Crown International Pictures,William Shatner,Hal Holbrook,Van Johnson,114.0,Drama Adventure,English,United States of America Canada,,,1980.0
kitchen party,Gary Burns,unknown,Scott Speedman,Tygh Runyan,Laura Harris,82.0,Comedy,English,unknown,,,1997.0
king cobra,David Hillenbrand Scott Hillenbrand,Digital Ignition Entertainment Yale Productions SSS Entertainment BondIt Rabbit Bandini Productions,Pat Morita,Scott Hillenbrand,Casey Fallo,93.0,Horror Science Fiction,English,United States of America,,81757.0,1999.0
the last of robin hood,Richard Glatzer Wash Westmoreland,Killer Films Big Indie Pictures A+E Studios,Dakota Fanning,Susan Sarandon,Kevin Kline,92.0,Drama,English,United States of America,,,2013.0
the suicide shop,Patrice Leconte,ARP Sélection Caramel Films Diabolo Films,Bernard Alane,Isabella Spade,Kacey Mottet Klein,80.0,Comedy Animation,Français,France,,2514478.0,2012.0
subspecies,Ted Nicolaou,Full Moon Entertainment,Anders Hove,Angus Scrimm,Laura Mae Tate,83.0,Fantasy Horror,English,United States of America,,,1991.0
bloodstone: subspecies ii,Ted Nicolaou,Castel Film Studio Full Moon Entertainment,Anders Hove,Denice Duff,Ion Haiduc,107.0,Fantasy Horror,English,United States of America,,,1993.0
bloodlust: subspecies iii,Ted Nicolaou,Castel Film Romania Full Moon Entertainment,Anders Hove,Denice Duff,Kevin Spirtas,83.0,Fantasy Horror Thriller,English,United States of America,,,1994.0
from hell it came,Dan Milner,Allied Artists Pictures,Tod Andrews,Tina Carver,Linda Watkins,73.0,Horror,English,United States of America,,,1957.0
zapped again!,Doug Campbell,Incorporated Television Company (ITC) Part II Productions,Todd Eric Andrews,Kelli Williams,Reed Rudy,96.0,Comedy,English,United States of America,,,1990.0
instructions not included,Eugenio Derbez,Filmax Signature Entertainment Pinema Pantelion Films,Loreto Peralta,Eugenio Derbez,Jessica Lindsey,115.0,Comedy Drama,Español English,Mexico,5500000.0,99067206.0,2013.0
subspecies 4: bloodstorm,Ted Nicolaou,Castel Film Romania,Anders Hove,Denice Duff,Ioana Abur,85.0,Horror Fantasy,Română English,United States of America Romania,,,1998.0
the motivation,Adam Bhala Lough,RAIN DOMINION,Ryan Sheckler,Rob Dyrdek,Paul Rodriguez,88.0,Documentary,Português English,unknown,,,2013.0
the conman,Wong Jing,B.O.B. and Partners China Star Entertainment,Andy Lau,Athena Chu,Nick Cheung,113.0,Action Comedy,广州话 / 廣州話,Hong Kong,,,1998.0
koch,Neil Barsky,unknown,Ed Koch,Michael Bloomberg,Bella Abzug,95.0,History Documentary,English,United States of America,,,2013.0
one direction: this is us,Morgan Spurlock,Columbia Pictures Sony Pictures,Harry Styles,Niall Horan,Zayn Malik,92.0,Documentary Music,Português English,United States of America,10000000.0,68500000.0,2013.0
murder à la mod,Brian De Palma,unknown,Andra Akers,William Finley,Margo Norton,80.0,Thriller Comedy Crime Mystery,English,United States of America,,,1968.0
the fireman,Charlie Chaplin,Lone Star Corporation,Charlie Chaplin,Edna Purviance,Lloyd Bacon,32.0,Comedy,English,United States of America,,,1916.0
closed circuit,John Crowley,Focus Features Working Title Films,Eric Bana,Rebecca Hall,Ciarán Hinds,96.0,Mystery Drama Crime Thriller,English,United Kingdom United States of America,,5750401.0,2013.0
doctors' wives,George Schaefer,Frankovich Productions,Dyan Cannon,Richard Crenna,Gene Hackman,102.0,Drama,English,United States of America,,,1971.0
euro trapped,Marco Bellone Giovanni Consonni,unknown,Robert F. Kennedy III,Alec Baldwin,Giancarlo Giannini,103.0,Comedy,English Italiano,Italy,,,2013.0
killjoy,Craig Ross Jr.,Full Moon Pictures Big City Pictures,Ángel Vargas,Vera Yell,Lee Marks,72.0,Horror,English,United States of America,150000.0,,2000.0
killjoy 2: deliverance from evil,Tammi Sutton,Full Moon Pictures Tempe Entertainment,Logan Alexander,Debbie Rochon,Trent Haaga,77.0,Horror,English,United States of America,30000.0,,2002.0
killjoy 3,John Lechago,Full Moon Features,Trent Haaga,Victoria De Mare,Al Burke,76.0,Horror,English,United States of America China,,,2010.0
evocateur: the morton downey jr. movie,Jeremy Newberger Seth Kramer Daniel A. Miller,unknown,"Morton Downey, Jr.",Gloria Allred,Michele Bachmann,87.0,Documentary,English,United States of America,300000.0,,2013.0
getaway,Courtney Solomon,Dark Castle Entertainment Signature Pictures After Dark Films Silver Reel Saints LA Bomar OOD thefyzz Dunulf Productions Emmitt Productions Limited ADF Acquisitions,Ethan Hawke,Selena Gomez,Jon Voight,90.0,Action Crime,English,Bulgaria United States of America,18000000.0,10501938.0,2013.0
a teacher,Hannah Fidell,Oscilloscope Laboratories,Lindsay Burdge,Will Brittain,Jennifer Prediger,75.0,Drama,English,United States of America,100000.0,,2013.0
"leafie, a hen into the wild",Oh Seong-yun,MK Pictures Myung Films,Moon So-ri,Choi Min-sik,Park Cheol-min,93.0,Animation Family,한국어/조선말,South Korea,,13131714.0,2011.0
"high tech, low life",Stephen T. Maing,unknown,Shuguang Zhou,Shihe Zhang,unknown,87.0,Documentary,普通话,United States of America China,,,2012.0
killjoy goes to hell,John Lechago,Full Moon Entertainment,Trent Haaga,Victoria De Mare,Al Burke,90.0,Horror,English,United States of America,,,2012.0
puppet master: axis of evil,David DeCoteau,Full Moon Entertainment,Levi Fiehler,Jenna Gallaher,Taylor M. Graham,81.0,Horror,English,United States of America,,,2010.0
three worlds,Catherine Corsini,Pyramide Productions,Raphaël Personnaz,Clotilde Hesme,Arta Dobroshi,100.0,Drama,Français,France,,,2012.0
the cockleshell heroes,José Ferrer,Columbia Pictures Warwick Film Productions,Trevor Howard,José Ferrer,Anthony Newley,97.0,War,English,United Kingdom,,,1955.0
king of texas,Uli Edel,Hallmark Entertainment Turner Network Television (TNT) Flying Freehold Productions,Patrick Stewart,Marcia Gay Harden,Lauren Holly,95.0,Western Drama,English,United States of America,,,2002.0
the secret of the third planet,Roman Kachanov,Soyuzmultfilm,Olga Gromova,Vsevolod Larionov,Yuri Volyntsev,50.0,Adventure Animation Science Fiction,Pусский,Russia,,,1981.0
hack!,Matt Flynn,Smithfield Street Productions Autumn Entertainment,Jay Kenneth Johnson,Danica McKellar,Juliet Landau,89.0,Comedy Horror,English,United States of America,,,2007.0
backlash,John Sturges,Universal International Pictures (UI),Richard Widmark,Donna Reed,William Campbell,84.0,Western,English Français,United States of America,,,1956.0
black sun: the mythological background of national socialism,Rüdiger Sünner,Elisabeth Müller Filmproduktion,Peter Fitz,Hanns Zischler,Klaus Duwel,90.0,Documentary Foreign,Deutsch Français,Germany,,,1998.0
the item,Dan Clark,unknown,DawnMarie Ferrara,Dan Clark,David Pressler,100.0,Horror,English,United States of America,,,1999.0
i am,Tom Shadyac,Flying Eye Productions,Marc Ian Barasch,Coleman Barks,Noam Chomsky,76.0,Documentary,English,United States of America,,,2011.0
phantom of the rue morgue,Roy Del Ruth,Warner Bros.,Karl Malden,Claude Dauphin,Patricia Medina,83.0,Crime Horror Mystery,English,United States of America,,,1954.0
bad girl island,Stewart Raffill,Good Looking Ink Entertainment,AnnaLynne McCord,"Antonio Sabàto, Jr.",James Brolin,90.0,Mystery Science Fiction,English,Bahamas,,,2009.0
bad men of missouri,Ray Enright,Warner Bros.,Dennis Morgan,Jane Wyman,Wayne Morris,71.0,Western,English,United States of America,,,1941.0
badman's country,Fred F. Sears,Warner Bros. Robert E. Kent Productions,George Montgomery,Neville Brand,Buster Crabbe,0.0,Western,English,United States of America,,,1958.0
hunky dory,Marc Evans,Atlantic Swiss Productions Panaramic Gravitas Ventures Bad Wolf Films Piccadilly Pictures Wales Creative IP Fund Lip Sync Productions,Minnie Driver,Aneurin Barnard,Danielle Branch,110.0,Music Comedy,English,United Kingdom,,19041.0,2011.0
the story of luke,Alonso Mayo,unknown,Seth Green,Cary Elwes,Al Sapienza,95.0,Drama,English,Canada,,,2013.0
the glass web,Jack Arnold,Universal International Pictures (UI),Edward G. Robinson,John Forsythe,Kathleen Hughes,81.0,Crime,English,United States of America,,,1953.0
the incredible melting man,William Sachs,American International Pictures (AIP) Dynamite Entertainment Quartet,Alex Rebar,Burr DeBenning,Myron Healey,84.0,Horror Science Fiction,English,United States of America,250000.0,,1977.0
rage of honor,Gordon Hessler,Trans World Entertainment (TWE) Negocios Cinematográficos S.A.,Sho Kosugi,Lewis Van Bergen,Robin Evans,92.0,Action Thriller,English,Argentina United States of America,,,1987.0
setouchi moonlight serenade,Masahiro Shinoda,Fuji Television Network Shochiku Pony Canyon Office Two-One Inc.,Kyôzô Nagatsuka,Michiko Hada,Junji Takada,117.0,Drama,日本語,Japan,,,1997.0
gravity,Alfonso Cuarón,Warner Bros. Heyday Films Esperanto Filmoj,Sandra Bullock,George Clooney,Ed Harris,91.0,Science Fiction Thriller Drama,English,United Kingdom United States of America,105000000.0,716392705.0,2013.0
and now a word from our sponsor,Zack Bernbaum,Ezeqial Productions,Bruce Greenwood,Parker Posey,Callum Blue,87.0,Comedy,English,Canada,,,2013.0
spin,Henry Pincus,Stick 'N' Stone Productions Paul Schiff Productions Island Bound Productions,Michael Biehn,Adam Campbell,Katie Cassidy,90.0,Comedy Drama Romance,English,United States of America,5000000.0,,2007.0
lisa,Gary Sherman,Surreal Productions Gary Sherman Productions United Artists,Staci Keanan,Cheryl Ladd,D.W. Moffett,95.0,Thriller Drama Horror Romance,English,United States of America,,4347554.0,1989.0
the coward,Satyajit Ray,New York Motion Picture Kay-Bee Pictures,Soumitra Chatterjee,Madhabi Mukherjee,Santi Chatterjee,74.0,Romance Drama,বাংলা,India,,,1965.0
i spit on your grave 2,Steven R. Monroe,Cinetel Films,Jemma Dallender,Joe Absolom,Yavor Baharov,106.0,Thriller Horror Crime,български език English,Bulgaria United States of America,,809.0,2013.0
