title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
the patent leather kid,Alfred Santell,First National Pictures,Richard Barthelmess,Molly O'Day,Lawford Davidson,150.0,War Drama Romance,English,United States of America,,,1927.0
a nightmare in las cruces,Charlie Minn,unknown,Hafid Abdelmoula,Shannon Caruso,Charles Comer,103.0,Documentary Drama,English,United States of America,,,2011.0
the other woman,Don Roos,Marc Platt Productions Handsomecharlie Films Is or Isn't Entertainment,Natalie Portman,Scott Cohen,Charlie Tahan,98.0,Drama,English,United States of America,30000000.0,102000000.0,2010.0
the last dispatch,Helmut Schleppi,unknown,Brad Corrigan,Pete Francis,Chad Urmston,81.0,Documentary Music,English,unknown,,,2005.0
brotherhood,Nicolo Donato,Unstoppable Entertainment Carpalla Films,Nicolas Bro,David Dencik,Claus Flygare,90.0,Drama,Dansk,Sweden Denmark,,,2009.0
brotherhood,Nicolo Donato,Unstoppable Entertainment Carpalla Films,Nicolas Bro,David Dencik,Claus Flygare,90.0,Drama,Dansk,Sweden Denmark,,,2009.0
brotherhood,Nicolo Donato,Unstoppable Entertainment Carpalla Films,Nicolas Bro,David Dencik,Claus Flygare,90.0,Drama,Dansk,Sweden Denmark,,,2009.0
brotherhood,Nicolo Donato,Unstoppable Entertainment Carpalla Films,Nicolas Bro,David Dencik,Claus Flygare,90.0,Drama,Dansk,Sweden Denmark,,,2009.0
american grindhouse,Elijah Drenner,Lux Digital Pictures End Films,Robert Forster,Allison Anders,John Landis,80.0,Documentary History,English,United States of America,,,2010.0
two arabian knights,Lewis Milestone,The Caddo Company,William Boyd,Mary Astor,Louis Wolheim,92.0,Adventure Comedy Romance,English,United States of America,,,1927.0
den enskilde medborgaren,Claes Eriksson,Pan Vision,Örjan Ramberg,Anders Eriksson,Claes Eriksson,104.0,Comedy,svenska,Sweden,,,2006.0
captive,Gaston Biraben,Katherine's Lullaby LLC Vertical Entertainment High Octane Pictures,Bárbara Lombardo,Susana Campos,Hugo Arana,115.0,Drama Foreign,Español,United States of America,,,2004.0
everything must go,Dan Rush,Birdsong Pictures IM Global,Rebecca Hall,Will Ferrell,Glenn Howerton,97.0,Comedy Drama Romance,English,United States of America,5000000.0,2614773.0,2010.0
eyes of the mothman,Matthew J. Pellowski,Red Line Studios,James Beichler,Beau T. Bellamy,Dennis D. Bellamy,155.0,Documentary,English,United States of America,,,2011.0
red white & blue,Simon Rumley,Fidelity Films Rumleyvision ScreenProjex,Amanda Fuller,Marc Senter,Nick Ashy Holden,102.0,Drama Thriller,English,United States of America,,,2010.0
beginners,Mike Mills,Parts and Labor Olympus Pictures Focus Features,Ewan McGregor,Christopher Plummer,Mélanie Laurent,105.0,Drama Romance Comedy,English Français,United States of America,3200000.0,5332926.0,2010.0
super 8,J.J. Abrams,Paramount Pictures Amblin Entertainment Bad Robot K/O Camera Toys,Joel Courtney,Elle Fanning,Riley Griffiths,112.0,Thriller Science Fiction Mystery,English,United States of America,50000000.0,260095987.0,2011.0
lottery ticket,Erik White,Cube Vision Sweepstake Productions,Shad Moss,Brandon T. Jackson,Naturi Naughton,99.0,Comedy,English,United States of America,,,2010.0
calvin marshall,Gary Lundgren,Broken Sky Films,Alex Frost,Jeremy Sumpter,Michelle Lombardo,93.0,Drama Comedy,English,United States of America,,,2009.0
the oath,Laura Poitras,Great Scott Entertainment Intrinsic Value Films Herculean Picture,Osama Bin Laden,Nora Dale,Karina Lombard,90.0,Documentary Drama,العربية,Cuba United States of America,,455000.0,2010.0
falling,Barbara Albert,Coop 99,Nina Proll,Birgit Minichmayr,Kathrin Resetarits,88.0,Drama,Deutsch,Germany Austria,2705100.0,9828.0,2006.0
delbaran,Abolfazl Jalili,Bandai Visual Film-e-Aval Office Kitano T-Mark,Kaim Alizadeh,Rahmatollah Ebrahimi,Hossein Hashemian,96.0,Drama Foreign,فارسی,Iran Japan,,,2001.0
camp de thiaroye,Ousmane Sembene Thierno Faty Sow,Enaproc Films Domireew Films Kajoor,Sidiki Bakaba,Hamed Camara,Philippe Chamelat,152.0,War Drama,Français Wolof,Algeria Senegal Tunisia,,,1988.0
the target shoots first,Christopher Wilcha,unknown,Christopher Wilcha,Steven Tyler,David Hasselhoff,70.0,Documentary,English,United States of America,,,2000.0
the city below,Christoph Hochhäusler,Heimatfilm GbR Westdeutscher Rundfunk (WDR),Nicolette Krebitz,Robert Hunger-Bühler,Mark Waschke,105.0,Romance Drama,Deutsch,Germany France,,,2010.0
playing 'in the company of men',Arnaud Desplechin,ARTE France Cinéma Why Not Productions,Sami Bouajila,Jean-Paul Roussillon,Wladimir Yordanoff,121.0,Drama,Français,France,,,2003.0
then i sentenced them all to death,Sergiu Nicolaescu,Filmstudio Bucuresti,Amza Pellea,Cristian Sofron,Ion Besoiu,103.0,War Drama,Română,Romania,,,1972.0
pale flower,Masahiro Shinoda,Bungei Production Ninjin Club,Ryô Ikebe,Mariko Kaga,Takashi Fujiki,96.0,Thriller Action Drama,日本語,Japan,,,1964.0
santa claus has blue eyes,Jean Eustache,Anouchka Films,Jean-Pierre Léaud,Gérard Zimmermann,Henri Martinez,47.0,Drama,Français,France,,,1966.0
it felt like a kiss,Adam Curtis,unknown,H. Rap Brown,Nikita Khrushchev,unknown,54.0,Documentary,English,United Kingdom,,,2009.0
after the reconciliation,Anne-Marie Miéville,CNC Canal+ Les Films Alain Sarde Avventura Films Périphéria Vega Film Télévision Suisse-Romande (TSR) Fondation Vaudoise Pour le Cinéma,Anne-Marie Miéville,Jean-Luc Godard,Claude Perron,74.0,Drama Comedy,Français,France Switzerland,,,2000.0
matinée,Jaime Humberto Hermosillo,Universal Pictures Falcon Productions Renfield Productions,Héctor Bonilla,Manuel Ojeda,Rodolfo Chávez Martínez,98.0,Drama Crime Thriller Adventure,Español,United States of America,,9532895.0,1977.0
curly top,Irving Cummings,Fox Film Corporation,Shirley Temple,John Boles,Rochelle Hudson,75.0,Family Music,English,United States of America,,,1935.0
envy,Zeki Demirkubuz,Yerli Film,Serhat Tutumluer,Berrak Tuzunatac,Nergis Öztürk,96.0,Drama,Türkçe,Turkey,40000000.0,,2009.0
private,Saverio Costanzo,Offside Istituto Luce Cinecittà Cydonia,Mohammad Bakri,Lior Miller,Hend Ayoub,90.0,Drama Foreign,Español العربية English עִבְרִית Italiano,Italy,,,2004.0
a very british gangster,Donal MacIntyre,unknown,Dominic Noonan,unknown,unknown,97.0,Crime Documentary,English,United Kingdom,,,2007.0
the working class goes to paradise,Elio Petri,Euro International Films,Gian Maria Volonté,Mariangela Melato,Gino Pernice,125.0,Drama,Italiano,Italy,,,1971.0
48 shades,Daniel Lapaine,unknown,Richard Wilson,Emma Lung,Robin McLeavy,96.0,Comedy Drama,English,Australia,,,2006.0
daydream nation,Michael Goldbach,Lila 9th Productions,Kat Dennings,Reece Thompson,Josh Lucas,98.0,Drama Romance,English,Canada,,,2010.0
"right on, man!",Tapio Suominen,Sateenkaarifilmi Oy,Kati Outinen,Esa Niemelä,Tony Holmström,118.0,Romance Drama,suomi,Finland,,,1980.0
the chosen one,Rob Schneider,Desperado Film From Out of Nowhere Productions Costa Rica Production Support,Rob Schneider,Steve Buscemi,Holland Taylor,101.0,Comedy,English,United States of America Sweden Costa Rica,,,2010.0
bernie,Albert Dupontel,Canal+ Rézo Films Contre Prod Kasso Inc. Productions Ulysse Films,Claude Perron,Roland Blanche,Albert Dupontel,87.0,Comedy,Français,France,5000000.0,9206470.0,1996.0
lucky star,Frank Borzage,Fox Film Corporation,Janet Gaynor,Charles Farrell,Guinn Williams,90.0,Romance Drama,English,United States of America,9023199.0,,1929.0
araya,Margot Benacerraf ,Films de l'Archer Caroni Films C.A.,José Ignacio Cabrujas,Laurent Terzieff,unknown,90.0,Documentary Foreign,Español,Venezuela France,,,1959.0
vääpeli körmy - taisteluni,Ere Kokkonen,Ere Kokkonen,Heikki Kinnunen,Vesa Vierikko,Pentti Siimes,0.0,Comedy,Finnish,Finland,,,1994.0
green lantern,Martin Campbell,De Line Pictures Warner Bros. DC Entertainment,Ryan Reynolds,Blake Lively,Peter Sarsgaard,114.0,Adventure Action Thriller Science Fiction,English,United States of America,200000000.0,219851172.0,2011.0
"ghidorah, the three-headed monster",Ishirô Honda,Toho Company,Yōsuke Natsuki,Yuriko Hoshi,Hiroshi Koizumi,92.0,Action Fantasy Science Fiction,日本語,Japan,,3237880.0,1964.0
vääpeli körmy ja etelän hetelmät,Ere Kokkonen,Ere Kokkonen,Heikki Kinnunen,Kalevi Kahra,Pentti Siimes,0.0,Comedy,Finnish,Finland,,,1992.0
"bicicleta, cullera, poma",Carles Bosch,Televisió de Catalunya TV3 Cromosoma TV produccion Televisión Española TVE,Diana Garrigosa,Airy Maragall,Cristina Maragall,96.0,Documentary,Català English Español,Spain,,,2010.0
elektra luxx,Sebastian Gutierrez,Gato Negro Films,Carla Gugino,Joseph Gordon-Levitt,Timothy Olyphant,98.0,Action Comedy Drama,English,United States of America,,10.0,2010.0
mickey's twice upon a christmas,Matthew O'Callaghan Theresa Cullen Carole Holliday,Walt Disney Pictures DisneyToon Studios,Wayne Allwine,Tony Anselmo,Bill Farmer,68.0,Animation Family,English,United States of America,10000000.0,,2004.0
stricken,Reinout Oerlemans,Eyeworks Film & TV Drama Inspire Pictures,Barry Atsma,Carice van Houten,Anna Drijver,105.0,Drama,Nederlands,Netherlands,4000000.0,,2009.0
net worth,Jerry Ciccoritti,unknown,Aidan Devine,Kevin Conway,Robin Gammell,120.0,Drama,English,Canada,,,1995.0
cinema verite,Shari Springer Berman Robert Pulcini,unknown,Tim Robbins,Diane Lane,James Gandolfini,86.0,Drama,English,United States of America,,,2011.0
yoo hoo mrs goldberg,Aviva Kempner,unknown,Gertrude Berg,unknown,unknown,92.0,Documentary,English,unknown,,1131688.0,2009.0
mr. popper's penguins,Mark Waters,Twentieth Century Fox Film Corporation Dune Entertainment Davis Entertainment Dune Entertainment III,Jim Carrey,Carla Gugino,Madeline Carroll,94.0,Comedy Family,English,United States of America,55000000.0,187361754.0,2011.0
bad teacher,Jake Kasdan,Columbia Pictures Mosaic Media Group,Cameron Diaz,Jason Segel,Justin Timberlake,92.0,Comedy,English,United States of America,20000000.0,216197492.0,2011.0
wives and lovers,John Rich,Paramount Pictures,Janet Leigh,Van Johnson,Shelley Winters,104.0,Comedy Romance,English,United States of America,,,1963.0
why did i get married too?,Tyler Perry,Lions Gate Films The Tyler Perry Company,Tyler Perry,Janet Jackson,Jill Scott,121.0,Comedy Romance,English,United States of America,20000000.0,60072596.0,2010.0
the president's lady,Henry Levin,Twentieth Century Fox Film Corporation,Susan Hayward,Charlton Heston,John McIntire,96.0,Drama,English,United States of America,,,1953.0
suez,Allan Dwan,Twentieth Century Fox Film Corporation,Tyrone Power,Loretta Young,Annabella,104.0,Drama History Romance,English Español,United States of America,,,1938.0
meet me in las vegas,Roy Rowland,Metro-Goldwyn-Mayer (MGM),Dan Dailey,Cyd Charisse,Agnes Moorehead,112.0,Romance Comedy,English,United States of America,,,1956.0
two girls and a sailor,Richard Thorpe,Metro-Goldwyn-Mayer (MGM),June Allyson,Gloria DeHaven,Van Johnson,124.0,Comedy Romance,English,United States of America,,,1944.0
papa's delicate condition,George Marshall,Paramount Pictures Amro Productions,Jackie Gleason,Glynis Johns,Charles Ruggles,98.0,Comedy,English,United States of America,,,1963.0
sundown,Henry Hathaway,Walter Wanger Productions,Gene Tierney,George Sanders,Bruce Cabot,90.0,Drama War,English,United States of America,,229257.0,1941.0
storm center,Daniel Taradash,Columbia Pictures Julian Blaustein Productions Ltd.,Bette Davis,Brian Keith,Kim Hunter,85.0,Drama,English,United States of America,,,1956.0
transformers: dark of the moon,Michael Bay,Paramount Pictures Di Bonaventura Pictures Indochina Productions Hasbro Studios,Shia LaBeouf,John Malkovich,Ken Jeong,154.0,Action Science Fiction Adventure,English,United States of America,195000000.0,1123746996.0,2011.0
larry crowne,Tom Hanks,Universal Pictures Playtone Productions Vendome Pictures,Tom Hanks,Julia Roberts,Bryan Cranston,98.0,Comedy Romance Drama,English,United States of America,30000000.0,36160375.0,2011.0
score: a hockey musical,Michael McGowan,Mulmur Feed Company,Noah Reid,Allie MacDonald,Olivia Newton-John,0.0,Comedy Music,English,Canada,,,2010.0
your highness,David Gordon Green,Universal Pictures Stuber Productions,Danny McBride,James Franco,Natalie Portman,102.0,Comedy,English,United States of America,49900000.0,26121638.0,2011.0
hand gun,Whitney Ransick,Shooting Gallery Odessa Motion Picture Corp.,Treat Williams,Seymour Cassel,Anna Levine,90.0,Crime Action Thriller,English,United States of America,,,1994.0
yellowbrickroad,Andy Mitton Jesse Holland,Points North Film,Michael Laurino,Anessa Ramsey,Alex Draper,99.0,Horror Thriller,English Deutsch,United States of America,500000.0,,2010.0
once is not enough,Guy Green,Paramount Pictures Aries Productions Sujac Productions,Kirk Douglas,Alexis Smith,David Janssen,121.0,Drama Romance,English,United States of America,,15700569.0,1975.0
when ladies meet,Harry Beaumont,Metro-Goldwyn-Mayer (MGM),Ann Harding,Robert Montgomery,Myrna Loy,85.0,Comedy Romance,English,United States of America,,,1933.0
the pride of st. louis,Harmon Jones,Twentieth Century Fox Film Corporation,Dan Dailey,Joanne Dru,Richard Crenna,93.0,Drama,English,United States of America,,,1952.0
the prizefighter and the lady,Howard Hawks W.S. Van Dyke,Metro-Goldwyn-Mayer (MGM),Myrna Loy,Max Baer,Primo Carnera,102.0,Romance Crime,English,United States of America,,,1933.0
the son of monte cristo,Rowland V. Lee,Edward Small Productions,Louis Hayward,Joan Bennett,George Sanders,102.0,Action Adventure,English,United States of America,,,1940.0
if i were king,Frank Lloyd,Paramount Pictures,Ronald Colman,Basil Rathbone,Frances Dee,101.0,Adventure History,English,United States of America,,,1938.0
judy moody and the not bummer summer,John Schultz,Smokewood Entertainment Relativity Media,Jordana Beatty,Parris Mosteller,Janet Varney,91.0,Comedy Family,English,United States of America,20000000.0,14166853.0,2011.0
"have dreams, will travel",Brad Isaacs,Thunder Bay Pictures,Cayden Boyd,AnnaSophia Robb,Val Kilmer,86.0,Drama Romance,English,United States of America,5000000.0,,2007.0
kalamity,James M. Hausler,Beat Pirate Films,Nick Stahl,Jonathan Jackson,Christopher M. Clark,100.0,Mystery Thriller,English,United States of America,2000000.0,,2010.0
the four-faced liar,Jacob Chase,OneZero Productions Cinescape Productions 6140 Productions Brillhart / Gonzales Productions,Marja Lewis Ryan,Emily Peck,Todd Kubrak,87.0,Comedy Drama Romance,English,United States of America,2000000.0,,2010.0
a lamp in the dark: the untold history of the bible,Christian J. Pinto,Adullam Films LLC,D.A. Waite,David Brown,unknown,178.0,Documentary,English,United States of America,,,2009.0
king of jazz,Pál Fejős John Murray Anderson,Universal Pictures,Paul Whiteman,John Boles,Laura La Plante,98.0,Music Animation,English,United States of America,2000000.0,,1930.0
the dolly sisters,Irving Cummings,Twentieth Century Fox Film Corporation,Betty Grable,John Payne,June Haver,114.0,Romance Music,English,United States of America,,,1945.0
seconds apart,Antonio Negret,After Dark Films,Edmund Entin,Gary Entin,Samantha Droke,89.0,Horror Thriller,English,United States of America,,,2011.0
the mattei affair,Francesco Rosi,Verona Produzione Vides Cinematografica,Gian Maria Volonté,Luigi Squarzina,Gianfranco Ombuen,116.0,Crime Drama Foreign History Thriller,Italiano,Italy,,,1972.0
the scenic route,Mark Rappaport,New Line Cinema,Randy Danson,Marilyn Jones,Kevin Wade,76.0,Drama,English,United States of America,,,1978.0
"run, man, run",Sergio Sollima,Chretien Mancori,Tomás Milián,Donald O'Brien,Linda Veras,120.0,Action Western,Italiano,Italy France,,,1968.0
brushfires,Wendy Jo Carlton Aprill Winney Ai Lene Chor Maria Gigante Laura Lonigro Amber Mohammad Etta Worthington,unknown,Autumn Brooke Wilkins,Candace Thompson,F. David Roth,115.0,Drama,English,unknown,,,2004.0
vääpeli körmy ja vetenalaiset vehkeet,Ere Kokkonen,Ere Kokkonen,Heikki Kinnunen,Pentti Siimes,Tom Pöysti,87.0,Comedy,Finnish,Finland,,,1991.0
armless,Habib Azar,unknown,Daniel London,Janel Moloney,Matt Walton,86.0,Comedy,English,United States of America,,,2010.0
life after people,David De Vries,Flight 33 Productions,Struan Rodger,John Anderson,David Brin,94.0,TV Movie Documentary,English,United States of America,,,2008.0
the spaghetti west,David Gregory,Blue Underground,Clint Eastwood,Sergio Leone,Franco Nero,0.0,Documentary,English,United States of America,,,2005.0
too big to fail,Curtis Hanson,Spring Creek Productions Deuce Three Productions HBO Films,William Hurt,Paul Giamatti,James Woods,97.0,Drama,English,United States of America,,,2011.0
the bishop murder case,Nick Grinde David Burton,Metro-Goldwyn-Mayer (MGM),Basil Rathbone,Leila Hyams,Roland Young,88.0,Mystery,English,United States of America,,,1930.0
an unexpected love,Lee Rose,Lifetime Television Grand Productions Hurry Up Productions Lee Rose Productions,Leslie Hope,Wendy Crewson,D.W. Moffett,90.0,Drama TV Movie,English,United States of America,,,2003.0
girl play,Lee Friedlander,Goff-Kellam Productions,Lacie Harmon,Robin Greenspan,Mink Stole,80.0,Comedy,English,United States of America,1000000.0,11522.0,2004.0
pekko ja unissakävelijä,Timo Koivusalo,Artista Filmi,Timo Koivusalo,Satu Silvo,Tuija Piepponen,0.0,Comedy,Finnish,Finland,,,1997.0
train of shadows,José Luis Guerin,Institut del Cinema Català (ICC) 59 Films Grupo Cine Arte,Jessica Andrieu,Anne Céline Auche,Juliette Gautier,88.0,Drama,Español,Spain,,,1997.0
shoppen,Ralf Westhoff,unknown,Katja Brenner,Patricia Aulitzky,David Baalcke,91.0,Comedy Drama,Deutsch,Germany,,,2007.0
apart from you,Mikio Naruse,Shochiku Company,Mitsuko Yoshikawa,Akio Isono,Sumiko Mizukubo,61.0,Drama,日本語,Japan,,,1933.0
every-night dreams,Mikio Naruse,Shochiku Company Shôchiku Eiga Shochiku Kinema (Kamata),Sumiko Kurishima,Tatsuo Saitô,Teruko Kojima,64.0,Drama,日本語,Japan,,,1933.0
