title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
land of the blind,Robert Edwards,Studio Eight Productions Defender Production Templar Films Avnet/Kerner Productions Bauer Martinez Studios Brooklyn Films Defender Film Fund II Lucky 7 Productions LLC,Ralph Fiennes,Donald Sutherland,Tom Hollander,110.0,Drama Thriller,English,United Kingdom United States of America,,,2006.0
half nelson,Ryan Fleck,Thinkfilm Hunting Lane Films Journeyman Pictures Original Media Silverwood Films Traction Media,Ryan Gosling,Jeff Lima,Shareeka Epps,107.0,Drama,English,United States of America,700000.0,4911725.0,2006.0
the moustache,Emmanuel Carrère,Procirep Cofimage 16 Pathé Renn Productions Les Films des Tournelles Canal+ TPS Star Région Ile-de-France Centre National de la Cinématographie (CNC) Fondation GAN pour le Cinéma,Vincent Lindon,Emmanuelle Devos,Mathieu Amalric,87.0,Thriller Drama Mystery,English Français 普通话,France,,,2005.0
wing chun,Yuen Woo-ping,Wo Ping Films,Michelle Yeoh,Donnie Yen,Waise Lee,93.0,Romance Action Comedy,广州话 / 廣州話,Hong Kong,,,1994.0
executioners,Johnnie To Ching Siu-Tung,China Entertainment Films Production,Anita Mui,Michelle Yeoh,Maggie Cheung,101.0,Action Comedy Science Fiction,广州话 / 廣州話,Hong Kong,,5229134.0,1993.0
the legend of the swordsman,Ching Siu-Tung,"Long Shong Pictures Ltd. Golden Princess Film Production Ltd. Film Workshop Mei Ah Laser Disc Co, LTD",Brigitte Lin,Jet Li,Rosamund Kwan,107.0,Action Fantasy,广州话 / 廣州話 Deutsch 日本語 普通话,Hong Kong,4439832.0,,1992.0
peking opera blues,Tsui Hark,Film Workshop Cinema City,Brigitte Lin,Sally Yeh,Cherie Chung,104.0,Action Comedy,广州话 / 廣州話 普通话,Hong Kong,,,1986.0
tideland,Terry Gilliam,Recorded Picture Company (RPC),Jodelle Ferland,Janet McTeer,Jennifer Tilly,120.0,Fantasy Drama Thriller Science Fiction,English,Canada United Kingdom,12000000.0,566611.0,2005.0
good news,Charles Walters,Metro-Goldwyn-Mayer (MGM),June Allyson,Peter Lawford,Patricia Marshall,93.0,Comedy Music Romance,English,United States of America,,,1947.0
thunderbolt,Gordon Chan,Golden Harvest Company Paragon Films Ltd,Jackie Chan,Anita Yuen,Michael Wong,108.0,Action Thriller,日本語 广州话 / 廣州話 English,Hong Kong,,,1995.0
g-men,William Keighley,Warner Bros.,James Cagney,Margaret Lindsay,Ann Dvorak,85.0,Action Adventure Crime Drama,English,United States of America,,,1935.0
adam's apples,Anders Thomas Jensen,M&M Productions,Mads Mikkelsen,Ulrich Thomsen,Paprika Steen,94.0,Drama Comedy Crime,Dansk,Denmark Germany,3700000.0,,2005.0
cabin in the sky,Vincente Minnelli Busby Berkeley,Metro-Goldwyn-Mayer (MGM),Ethel Waters,Eddie 'Rochester' Anderson,Lena Horne,98.0,Fantasy Music,English,United States of America,662141.0,1606624.0,1943.0
tol'able david,Henry King,Inspiration Pictures,Richard Barthelmess,Gladys Hulette,Walter P. Lewis,99.0,Drama,English,United States of America,,,1921.0
2:37,Murali K. Thalluri,Kojo Pictures M2 Entertainment,Teresa Palmer,Frank Sweet,Joel Mackenzie,91.0,Drama,English,Australia,850000.0,,2006.0
material girls,Martha Coolidge,Patriot Pictures Maverick Films Metro-Goldwyn-Mayer (MGM) Rafter H Entertainment,Hilary Duff,Haylie Duff,María Conchita Alonso,97.0,Comedy,English,United States of America,,11449638.0,2006.0
accepted,Steve Pink,Universal Pictures Shady Acres Entertainment,Justin Long,Jonah Hill,Blake Lively,93.0,Comedy,English,United States of America,23000000.0,38505009.0,2006.0
lie with me,Clément Virgo,Conquering Lion Pictures Optix Digital Pictures,Lauren Lee Smith,Eric Balfour,Polly Shannon,93.0,Drama,English Español,Canada,2200000.0,,2005.0
crime busters,Enzo Barboni,United Artists Tritone Cinematografica T.O.T.A.,Terence Hill,Bud Spencer,Laura Gemser,110.0,Action Comedy,Italiano,Italy,,,1977.0
att stjäla en tjuv,Clas Lindberg,Blackstone Pictures AB Cinetofon Sandrews,Robert Gustafsson,Sif Ruud,Lis Nilheim,93.0,Comedy,svenska,Sweden,,,1996.0
drömkåken,Peter Dalle,Cinema Art SF Studios SVT Dalle Manus & Regi Piscon,Björn Skifs,Suzanne Reuter,Zara Zetterqvist,97.0,Comedy,svenska,Sweden,,,1993.0
shake it,Hella Joof,Angel Productions ApolloMedia,Mads Mikkelsen,Troels Lyby,Charlotte Munck,98.0,Comedy Drama,Dansk,Denmark,,,2001.0
born to kill,Robert Wise,RKO Radio Pictures,Claire Trevor,Lawrence Tierney,Walter Slezak,92.0,Crime Drama Thriller,English,United States of America,,,1947.0
heading south,Laurent Cantet,Haut et Court,Charlotte Rampling,Karen Young,Louise Portal,108.0,Drama Romance,Français English ,Canada France,,,2005.0
seven men from now,Budd Boetticher,Batjac Productions,Randolph Scott,Gail Russell,Lee Marvin,78.0,Action Adventure Drama Western,English,United States of America,,,1956.0
captain january,David Butler,20th Century Fox,Shirley Temple,Guy Kibbee,Slim Summerville,77.0,Comedy Family,English,United States of America,,,1936.0
the illusionist,Neil Burger,Michael London Productions Stillking Films Bob Yari Productions Bull's Eye Entertainment Contagious Entertainment,Edward Norton,Jessica Biel,Paul Giamatti,110.0,Fantasy Drama Thriller Romance,English,Czech Republic United States of America,40000000.0,86915017.0,2006.0
adventures of don juan,Vincent Sherman,Warner Bros.,Errol Flynn,Viveca Lindfors,Robert Douglas,110.0,Action Adventure Comedy Romance,English Español,United States of America,3408000.0,4772000.0,1948.0
state of the union,Frank Capra,Metro-Goldwyn-Mayer (MGM) Liberty Films (II),Spencer Tracy,Katharine Hepburn,Van Johnson,124.0,Comedy Drama Romance,English,United States of America,60000000.0,71100000.0,1948.0
san quentin,Lloyd Bacon,First National Pictures Warner Bros.,Pat O’Brien,Humphrey Bogart,Ann Sheridan,70.0,Action Drama,English,United States of America,,,1937.0
the queen,Stephen Frears,BIM Distribuzione Granada Film Productions Scott Rudin Productions Pathé Renn Productions Pathé Pictures International Canal+ Future Films France 3 Cinema,Helen Mirren,Michael Sheen,James Cromwell,103.0,Drama,Deutsch English Français,France Italy United Kingdom United States of America,15000000.0,123384128.0,2006.0
36th precinct,Olivier Marchal,Gaumont Uni Etoile 2 LGM Productions TF1 Films Production Canal+ CinéCinéma KL Productions,Daniel Auteuil,Gérard Depardieu,André Dussollier,111.0,Crime Drama Thriller,Français,France,,,2004.0
beerfest,Jay Chandrasekhar,Broken Lizard Industries,Erik Stolhanske,Jay Chandrasekhar,Steve Lemme,110.0,Comedy,English Deutsch,United States of America,17500000.0,19179969.0,2006.0
how to eat fried worms,Bob Dolman,New Line Cinema,Luke Benward,Hallie Kate Eisenberg,Adam Hicks,98.0,Comedy Drama Family,English,United States of America,26000000.0,13022756.0,2006.0
invincible,Ericson Core,Walt Disney Pictures,Mark Wahlberg,Greg Kinnear,Elizabeth Banks,105.0,Drama,English Français,United States of America,30000000.0,57806952.0,2006.0
idlewild,Bryan Barber,Atlas Entertainment Forensic Films HBO Films,André Benjamin,Paula Patton,Terrence Howard,121.0,Crime Drama Music,English,United States of America,,,2006.0
a slight case of murder,Lloyd Bacon,Warner Bros.,Edward G. Robinson,Jane Bryan,Allen Jenkins,85.0,Comedy Crime,English,United States of America,,,1938.0
the syrian bride,Eran Riklis,MACT Productions Eran Riklis Productions Ltd. France Cinéma Productions Neue Impuls Film,Hiam Abbass,Makram Khoury,Clara Khoury,97.0,Drama,العربية עִבְרִית Pусский,Israel France Germany,,,2004.0
"sorry, haters",Jeff Stanzler,Independent Film Channel (IFC) Q-Dog Music Television IFC Productions InDigEnt (Independent Digital Entertainment),Abdellatif Kechiche,Robin Wright,Remy K. Selma,83.0,Drama,العربية English Français,United States of America,200000.0,,2005.0
the ritz,Richard Lester,Warner Bros. Courtyard Films,Jack Weston,Rita Moreno,F. Murray Abraham,91.0,Music Comedy,English,United States of America United Kingdom,,,1976.0
my geisha,Jack Cardiff,Paramount Pictures Sachiko,Shirley MacLaine,Yves Montand,Edward G. Robinson,119.0,Comedy Romance,日本語 English,United States of America,,,1962.0
blithe spirit,David Lean,Two Cities Films Noel Coward-Cineguild,Rex Harrison,Constance Cummings,Kay Hammond,96.0,Fantasy Drama Comedy Romance,English,United Kingdom,,,1945.0
the music box,James Parrott,Hal Roach Studios,Stan Laurel,Oliver Hardy,Dinah,29.0,Action Comedy,English,United States of America,,,1932.0
the red balloon,Albert Lamorisse,Films Montsouris,Pascal Lamorisse,Georges Sellier,Paul Perey,34.0,Fantasy Drama Family,Français,France,,48980.0,1956.0
way out west,James W. Horne,Metro-Goldwyn-Mayer (MGM),Stan Laurel,Oliver Hardy,Sharon Lynn,64.0,Comedy Western Music,English Italiano,United States of America,,,1937.0
angel-a,Luc Besson,TF1 Films Productions EuropaCorp,Jamel Debbouze,Rie Rasmussen,Gilbert Melki,91.0,Romance Comedy Drama Fantasy,Français Español,France,15000000.0,,2005.0
green for danger,Sidney Gilliat,Individual Pictures,Leo Genn,Alastair Sim,Trevor Howard,91.0,Drama Mystery Thriller,English,United Kingdom,,,1946.0
a chump at oxford,Alfred J. Goulding,Hal Roach Studios,Stan Laurel,Oliver Hardy,Forrester Harvey,63.0,Comedy,English,United States of America,,,1940.0
block-heads,John G. Blystone,Hal Roach Studios,Stan Laurel,Oliver Hardy,Patricia Ellis,57.0,Comedy War,Français English,United States of America,,,1938.0
the icicle thief,Maurizio Nichetti,Bambú Cinema e TV Reteitalia,Maurizio Nichetti,Caterina Sylos Labini,Federico Rizzo,90.0,Comedy,English Italiano,Italy,,,1989.0
quinceañera,Richard Glatzer Wash Westmoreland,Kitchen Sink Entertainment Sony Pictures Classics,Emily Rios,Jesse Garcia,Chalo González,90.0,Drama,English,United States of America,,,2006.0
the puffy chair,Jay Duplass Mark Duplass,Duplass Brothers Productions,Mark Duplass,Katie Aselton,Rhett Wilkins,85.0,Drama Comedy Romance,English,United States of America,15000.0,,2005.0
lassie,Charles Sturridge,Odyssey Entertainmant,Peter O'Toole,Samantha Morton,John Lynch,100.0,Adventure Drama Family,English,France Ireland United Kingdom United States of America,,9979683.0,2005.0
mutual appreciation,Andrew Bujalski,Houston King Productions Mutual Appreciation LLC,Justin Rice,Rachel Clift,Andrew Bujalski,109.0,Drama Comedy,English,United States of America,500000.0,,2005.0
the wicker man,Neil LaBute,Saturn Films Brightlight Pictures Alcon Entertainment Nu Image Entertainment GmbH Warner Bros. Millennium Films Emmett/Furla Films Equity Pictures Medienfonds GmbH & Co. KG III Wicker Man Productions,Nicolas Cage,Ellen Burstyn,Kate Beahan,102.0,Mystery Thriller Horror,English,United States of America Germany Canada,40000000.0,38755073.0,2006.0
crossover,Preston A. Whitmore II,360 Pictures Dribble Productions Platinum Equity,Anthony Mackie,Marcello Thedford,Allen Payne,95.0,Action Adventure Drama,English,United States of America,5800000.0,7000000.0,2006.0
the quiet,Jamie Babbit,Destination Films,Elisha Cuthbert,Camilla Belle,Edie Falco,96.0,Drama Thriller,English,United States of America,900000.0,381420.0,2005.0
sketches of frank gehry,Sydney Pollack,American Masters Pictures Eagle Rock Entertainment LM Media Mirage Enterprises SP Architecture Thirteen,Frank O. Gehry,Sydney Pollack,Philip Johnson,83.0,Documentary,English,United States of America,,,2006.0
ivanhoe,Douglas Camfield,Columbia Pictures Television Rosemont Productions,Anthony Andrews,James Mason,Sam Neill,137.0,Drama History Adventure,English,United Kingdom,3842000.0,10878000.0,1982.0
ronja robbersdaughter,Tage Danielsson,AB Svenska Ord AB Film-Teknik Sveriges Television (SVT) Svensk Filmindustri (SF) Norsk Film,Hanna Zetterberg,Dan Håfström,Börje Ahlstedt,126.0,Adventure Drama Fantasy Family,svenska,Sweden Norway,,,1984.0
framed,Jonas Frick,Svensk Filmindustri (SF),Björn Skifs,Gino Samil,Johan Ulveson,101.0,Action Comedy,svenska,Sweden,,5839164.0,1988.0
breaking out,Daniel Lind Lagerlöf,Sonet Film AB,Björn Kjellman,Peter Haber,Viveka Seldahl,105.0,Comedy Drama,svenska,Sweden,,,1999.0
yrrol,Peter Dalle,Svenska Filminstitutet Cinema Art Dalle Manus & Regi Deadline TV 1000,Suzanne Reuter,Ulla Skoog,Peter Dalle,88.0,Comedy,svenska,Sweden,,,1994.0
the wind that shakes the barley,Ken Loach,BIM Distribuzione Matador Pictures Diaphana Films Bórd Scannán na hÉireann Element Films UK Film Council Pathé Distribution Irish Film Board Tornasol Films Sixteen Films Regent Capital EMC Produktion Cinéart TV3 Television Network Ireland Filmcoopi Zürich Oil Flick Films No.2,Cillian Murphy,Pádraic Delaney,Liam Cunningham,124.0,Drama History War,English Gaeilge Latin,Ireland United Kingdom Germany Italy Spain France Belgium Switzerland,6500000.0,22889018.0,2006.0
blood on the moon,Robert Wise,RKO Radio Pictures,Robert Mitchum,Barbara Bel Geddes,Robert Preston,88.0,Action Western Drama,English,United States of America,,88.0,1948.0
le notti bianche,Luchino Visconti,Vides Cinematografica Cinematografica Associati (CI.AS.) Rank Film,Maria Schell,Marcello Mastroianni,Jean Marais,101.0,Drama Romance,Italiano,Italy France,,,1957.0
fateless,Lajos Koltai,unknown,Marcell Nagy,Béla Dóra,Bálint Péntek,140.0,War Drama,English Deutsch עִבְרִית Magyar Polski ,Hungary Germany United Kingdom Israel,,,2005.0
the bravados,Henry King,Twentieth Century Fox Film Corporation,Gregory Peck,Joan Collins,Henry Silva,98.0,Drama Action Western,English,United States of America,,,1958.0
the sign of the cross,Cecil B. DeMille,Paramount Pictures,Fredric March,Elissa Landi,Claudette Colbert,124.0,Drama History,English,United States of America,,,1932.0
the criminal life of archibaldo de la cruz,Luis Buñuel,Alianza Cinematográfica Española,Ernesto Alonso,Miroslava,Rita Macedo,89.0,Comedy Crime Drama,Español,Mexico,,,1955.0
overlord,Stuart Cooper,Joswend,Brian Stirner,Davyd Harries,Nicholas Ball,83.0,War Drama History,English,United Kingdom,38000000.0,41657844.0,1975.0
severance,Christopher Smith,Qwerty Films Dan Films Isle of Man Film HanWay Films UK Film Council N1 European Film Produktions GmbH & Co. KG,Danny Dyer,Laura Harris,Toby Stephens,96.0,Horror Comedy Thriller,English Magyar Pусский,United Kingdom Germany Hungary,,5515163.0,2006.0
time to leave,François Ozon,Canal Plus Fidélité Productions,Melvil Poupaud,Jeanne Moreau,Valeria Bruni Tedeschi,85.0,Drama,Deutsch Français English,France,,,2005.0
hollywoodland,Allen Coulter,Focus Features,Adrien Brody,Diane Lane,Ben Affleck,126.0,Drama Thriller Crime,English,United States of America,,16803753.0,2006.0
the covenant,Renny Harlin,"Screen Gems, Inc.",Steven Strait,Laura Ramsey,Jessica Lucas,97.0,Action Adventure Fantasy Horror Science Fiction Thriller,English,United States of America,20000000.0,37597471.0,2006.0
jesse james,Henry King,Twentieth Century Fox Film Corporation,Tyrone Power,Henry Fonda,Nancy Kelly,106.0,Western Crime Drama History,English,United States of America,1600000.0,,1939.0
the scar,Jimmy Larouche,Cicatrice Film inc,Marc Béland,Patrick Goyette,Sébastien Leblanc,90.0,Drama,Français,Canada,,,2013.0
the last kiss,Tony Goldwyn,Lakeshore Entertainment Mel's Cite du Cinema,Zach Braff,Jacinda Barrett,Casey Affleck,115.0,Comedy Drama Romance,English,United States of America,20000000.0,,2006.0
gabrielle,Patrice Chéreau,Azor Film,Isabelle Huppert,Pascal Greggory,Claudia Coli,90.0,Action Comedy Drama Foreign Romance Thriller,Français,Germany France Italy,,,2005.0
trust the man,Bart Freundlich,Trust the Man LLC,David Duchovny,Julianne Moore,Billy Crudup,103.0,Comedy Drama Romance,English,United States of America,9000000.0,,2005.0
sherrybaby,Laurie Collyer,Red Envelope Entertainment,Maggie Gyllenhaal,Michelle Hurst,Sandra Rodríguez,96.0,Drama,English,United States of America,2000000.0,622806.0,2006.0
bio zombie,Wilson Yip,"Cameron Entertainment Co., Ltd. Brilliant Idea Group",Jordan Chan,Emotion Cheung,Sam Lee,94.0,Horror Comedy Foreign,广州话 / 廣州話,Hong Kong,,791702.0,1998.0
idiocracy,Mike Judge,Twentieth Century Fox Film Corporation Ternion Pictures,Luke Wilson,Maya Rudolph,Dax Shepard,84.0,Adventure Comedy Science Fiction,English,United States of America,30000000.0,495303.0,2006.0
jesus camp,Heidi Ewing Rachel Grady,Loki Films A&E IndieFilms,Becky Fischer,Mike Papantonio,Ted Haggard,87.0,Documentary,English,United States of America,,1013596.0,2006.0
the bow,Kim Ki-duk,Kim Ki-Duk Film Happinet Pictures,Seo Ji-Seok,Jeon Kuk-hwan,Seong-hwang Jeon,89.0,Drama Romance,한국어/조선말,South Korea Japan,10.0,,2005.0
the crusades,Cecil B. DeMille,Paramount Pictures,Loretta Young,Henry Wilcoxon,Ian Keith,125.0,Adventure Drama History,English,United States of America,,,1935.0
the tiger and the snow,Roberto Benigni,Melampo Cinematografica,Roberto Benigni,Nicoletta Braschi,Tom Waits,114.0,Comedy Drama Romance,العربية English Italiano,Italy,35000000.0,,2005.0
pretty poison,Noel Black,Twentieth Century Fox Film Corporation,Anthony Perkins,Tuesday Weld,Beverly Garland,89.0,Crime Drama Romance Thriller,English,United States of America,1800000.0,,1968.0
the fountain,Darren Aronofsky,Regency Enterprises Warner Bros. Muse Entertainment Enterprises Protozoa Pictures New Regency Pictures,Hugh Jackman,Rachel Weisz,Ellen Burstyn,96.0,Drama Adventure Science Fiction Romance,English,United States of America,35000000.0,15304890.0,2006.0
fear city: a family-style comedy,Alain Berbérian,Le Studio Canal+ Téléma Productions M6 Films France 3 Cinema,Chantal Lauby,Alain Chabat,Dominique Farrugia,93.0,Comedy,Français,France,,,1994.0
assassin(s),Mathieu Kassovitz,TF1 Films Production Zweites Deutsches Fernsehen (ZDF) Canal+ Les Productions Lazennec La Sept Cinéma Kasso Inc. Productions,Michel Serrault,Mathieu Kassovitz,Mehdi Benoufa,128.0,Drama Crime,Français,Germany France,,,1997.0
union pacific,Cecil B. DeMille,Paramount Pictures,Barbara Stanwyck,Joel McCrea,Akim Tamiroff,135.0,Drama Western,English,United States of America,,,1939.0
a boy named charlie brown,Bill Melendez,Cinema Center Films Lee Mendelson Film Productions Bill Melendez Productions United Feature Syndicate (UFS),Peter Robbins,Pamelyn Ferdin,Glenn Gilger,86.0,Animation Comedy Family,English Magyar Italiano,United States of America,,,1969.0
"snoopy, come home",Bill Melendez,Cinema Center Films,Chad Webber,Robin Kohn,Stephen Shea,81.0,Family,English,United States of America,,,1972.0
a soldier's sweetheart,Thomas Michael Donnelly,unknown,Kiefer Sutherland,Skeet Ulrich,Georgina Cates,112.0,TV Movie War Drama,English,unknown,,,1998.0
the science of sleep,Michel Gondry,Gaumont France 3 Cinéma Canal+ TPS Star Partizan Films Mikado Film,Gael García Bernal,Charlotte Gainsbourg,Miou-Miou,105.0,Comedy Drama Fantasy,English Français Español,France Italy,6000000.0,9524340.0,2006.0
city for conquest,Jean Negulesco Anatole Litvak,Warner Bros.,James Cagney,Ann Sheridan,Frank Craven,104.0,Music Drama Crime,English,United States of America,,,1940.0
initial d,Andrew Lau Alan Mak,Media Asia Film Sil-Metropole Organisation Avex Inc. Basic Pictures,Jay Chou,Jordan Chan,Shawn Yue,107.0,Action Crime Thriller Drama,English 广州话 / 廣州話,Hong Kong China,1549000.0,7096000.0,2005.0
wicked,Michael Steinberg,Frankestein Entertainment Flipped Out Productions,Julia Stiles,William R. Moses,Patrick Muldoon,88.0,Thriller,English,United States of America,4000000.0,,1998.0
the long voyage home,John Ford,United Artists Argosy Pictures Walter Wanger Productions,John Wayne,Thomas Mitchell,Ian Hunter,105.0,Action Drama War,English,United States of America,,,1940.0
not as a stranger,Stanley Kramer,United Artists Stanley Kramer Productions,Olivia de Havilland,Robert Mitchum,Frank Sinatra,135.0,Drama Romance,English,United States of America,,,1955.0
the black dahlia,Brian De Palma,Universal Pictures Davis-Films Signature Pictures Linson Entertainment Art Linson Productions Millennium Films Equity Pictures Medienfonds GmbH & Co. KG III Nu Image Entertainment GmbH,Josh Hartnett,Scarlett Johansson,Aaron Eckhart,121.0,Drama,English,France Germany United States of America,50000000.0,49111202.0,2006.0
the woods,Lucky McKee,United Artists Furst Films SLS Video Productions Cinerenta Feature Films Cinegreen,Agnes Bruckner,Patricia Clarkson,Rachel Nichols,91.0,Mystery Horror Thriller,English,United Kingdom United States of America,,,2006.0
everyone's hero,Christopher Reeve Colin Brady Dan St. Pierre,Twentieth Century Fox Film Corporation Starz Animation IDT Entertainment,William H. Macy,Rob Reiner,Brian Dennehy,88.0,Action Adventure Animation Comedy Drama Family,Český Dansk English,Canada United States of America,35000000.0,16627188.0,2006.0
gridiron gang,Phil Joanou,Columbia Pictures,Dwayne Johnson,Xzibit,L. Scott Caldwell,125.0,Action Adventure Crime Drama,English,United States of America,30000000.0,41480851.0,2006.0
the seventh continent,Michael Haneke,Wega Film,Birgit Doll,Dieter Berner,Leni Tanzer,107.0,Drama,Deutsch,Austria,,,1989.0
aaltra,Benoît Delépine Gustave de Kervern,La Parti Productions,Benoît Delépine,Gustave de Kervern,Michel de Gavre,92.0,Comedy Foreign Drama,English suomi Français Deutsch,France,,,2004.0
wonder man,H. Bruce Humberstone,"Samuel Goldwyn Company, The",Danny Kaye,Virginia Mayo,Vera-Ellen,98.0,Music Comedy Fantasy,English,United States of America,,,1945.0
lisbon story,Wim Wenders,Road Movies Filmproduktion Madragoa Filmes Wim Wenders Stiftung,Rüdiger Vogler,Patrick Bauchau,Vasco Sequeira,100.0,Drama Foreign Thriller,English Deutsch Português,Germany Portugal,,,1994.0
streamers,Robert Altman,Streamers International,Matthew Modine,Michael Wright,Mitchell Lichtenstein,118.0,Drama,English,United States of America,,,1983.0
land of plenty,Wim Wenders,Emotion Pictures Reverse Angle International InDigEnt (Independent Digital Entertainment),Michelle Williams,John Diehl,Shaun Toub,123.0,Drama History War,English,Canada United States of America Germany,,,2004.0
lemming,Dominik Moll,Diaphana Films,Charlotte Gainsbourg,Charlotte Rampling,André Dussollier,130.0,Drama Thriller Mystery,Français,France,,793604.0,2005.0
taxidermia,György Pálfi,Amour Fou Filmproduktion Eurofilm Stúdió La Cinéfacture,Molnár Piroska,Mária Bodor,Albert Oláh,91.0,Drama Horror Comedy,English Magyar Pусский,Austria France Hungary,,,2006.0
flight from death: the quest for immortality,Patrick Shen,unknown,Sam Keen,Gabriel Byrne,unknown,0.0,Documentary,English,unknown,,,2003.0
yuva,Mani Ratnam,Madras Talkies,Abhishek Bachchan,Ajay Devgn,Rani Mukerji,161.0,Adventure Action Drama Crime,বাংলা हिन्दी,India,,,2004.0
mondo topless,Russ Meyer,Eve Productions,Babette Bardot,Pat Barrington,Sin Lenee,60.0,Documentary,English,United States of America,,,1966.0
the bridge,Eric Steel,Two 4 The Money Media EveryWhere Studios,Eric Geleynse,Susan Ginwalla,Caroline Pressley,93.0,Documentary,English,United States of America,,,2006.0
vixen!,Russ Meyer,Eve Productions Goldstein Films Coldstream Films,Erica Gavin,Garth Pillsbury,Harrison Page,70.0,Comedy Drama Romance,English,United States of America,76000.0,6000000.0,1968.0
empire falls,Fred Schepisi,Marc Platt Productions HBO Films Aspetuck Productions,Ed Harris,Philip Seymour Hoffman,Helen Hunt,197.0,Drama Romance,English,United States of America,,,2005.0
piccadilly,E.A. Dupont,British International Pictures (BIP),Anna May Wong,Gilda Gray,Jameson Thomas,92.0,Drama,English,United Kingdom,,,1929.0
the private life of henry viii,Alexander Korda,London Film Productions,Charles Laughton,Robert Donat,Franklin Dyall,97.0,Comedy Drama Romance History,English,United Kingdom,,,1933.0
apocalypto,Mel Gibson,Icon Productions Icon Entertainment International Touchstone Pictures,Rudy Youngblood,Raoul Max Trujillo,Gerardo Taracena,139.0,Action Adventure Drama Thriller,English,United States of America,40000000.0,120175290.0,2006.0
household saints,Nancy Savoca,Jones Entertainment Group Peter Newman Productions Clinica Estetico Fine Line Features,Tracey Ullman,Vincent D'Onofrio,Lili Taylor,124.0,Drama,English,United States of America,5000000.0,712000.0,1993.0
raintree county,Edward Dmytryk,Metro-Goldwyn-Mayer (MGM),Elizabeth Taylor,Montgomery Clift,Eva Marie Saint,168.0,Drama Romance,English,United States of America,5000000.0,9080000.0,1957.0
flyboys,Tony Bill,Ingenious Film Partners Electric Entertainment Skydance Productions Flyboys Films,James Franco,David Ellison,Jean Reno,140.0,Action Adventure Drama History Romance War,English Français,United Kingdom United States of America,60000000.0,17800000.0,2006.0
jackass number two,Jeff Tremaine,Paramount Pictures,Johnny Knoxville,Bam Margera,Steve-O,95.0,Action Comedy Documentary,English,United States of America,11000000.0,72778712.0,2006.0
all the king's men,Steven Zaillian,Columbia Pictures Corporation Rising Star Relativity Media Phoenix Pictures VIP 4 Medienfonds,Sean Penn,Jude Law,Kate Winslet,125.0,Drama Thriller,English,United States of America,55000000.0,9450897.0,2006.0
conversations with other women,Hans Canosa,Prophecy Pictures Ltd. Gordonstreet Pictures,Helena Bonham Carter,Aaron Eckhart,Yury Tsykun,84.0,Drama Romance,English,United Kingdom United States of America,450000.0,973525.0,2006.0
the land before time ii: the great valley adventure,Roy Allen Smith,Universal Cartoon Studios,Scott McAfee,Candace Hutson,Heather Hogan,73.0,Animation Family Adventure,English,United States of America,,,1994.0
father sergius,Alexandre Volkoff Yakov Protazanov,Yermoliev,Iwan Mosschuchin,Olga Kondorova,V. Dzheneyeva,112.0,History Drama,Pусский,Russia,,,1918.0
the assault,Fons Rademakers,Fons Rademakers Produktie,Derek de Lint,Marc van Uchelen,Monique van de Ven,124.0,History Drama,Nederlands Deutsch Pусский,Netherlands,,203781.0,1986.0
borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Larry Charles,Twentieth Century Fox Film Corporation Four By Two Productions,Sacha Baron Cohen,Ken Davitian,Luenell,82.0,Comedy,English עִבְרִית қазақ,United States of America,18000000.0,261572744.0,2006.0
iraq for sale: the war profiteers,Robert Greenwald,unknown,Shereef Akeel,unknown,unknown,75.0,Documentary,English,unknown,,,2006.0
pan's labyrinth,Guillermo del Toro,Estudios Picasso Esperanto Filmoj Tequila Gang,Ivana Baquero,Maribel Verdú,Sergi López,118.0,Fantasy Drama War,Español,Spain United States of America Mexico,19000000.0,83258226.0,2006.0
the conqueror,Dick Powell,RKO Radio Pictures,John Wayne,Susan Hayward,Pedro Armendáriz,111.0,Action Adventure,English,United States of America,,,1956.0
the guardian,Andrew Davis,Contrafilm Firm Films Touchstone Pictures Beacon Pictures Eyetronics,Kevin Costner,Ashton Kutcher,Sela Ward,139.0,Action Adventure Drama,English,United States of America,70000000.0,55011732.0,2006.0
open season,Jill Culton Roger Allers Anthony Stacchi,Sony Pictures Animation,Martin Lawrence,Ashton Kutcher,Gary Sinise,83.0,Adventure Animation Family,English,United States of America,85000000.0,197309027.0,2006.0
school for scoundrels,Todd Phillips,Dimension Films,Billy Bob Thornton,Jon Heder,Jacinda Barrett,100.0,Comedy Drama Romance,English,United States of America,20000000.0,17807569.0,2006.0
romy and michele: in the beginning,Robin Schiff,Freeform Studios,Katherine Heigl,Alexandra Breckenridge,Kelly Brook,120.0,Comedy,English,United States of America,,,2005.0
st. martin's lane,Tim Whelan,Mayflower Pictures Corporation,Charles Laughton,Vivien Leigh,Rex Harrison,85.0,Comedy Drama,English,United Kingdom,,,1938.0
g.o.r.a.,Ömer Faruk Sorak,Böcek Yapım Besiktas Kültür Merkezi (BKM) Böcek Film,Cem Yılmaz,Rasim Öztekin,Özkan Uğur,127.0,Adventure Comedy Science Fiction,English Türkçe,Turkey,,,2004.0
