title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
the desperate hours,William Wyler,Paramount Pictures,Humphrey Bogart,Fredric March,Arthur Kennedy,112.0,Crime Drama Thriller Action,English,United States of America,2300000.0,2500000.0,1955.0
"you, the living",Roy Andersson,Det Danske Filminstitut Style Jam Sveriges Television (SVT) Canal+ Arte France Cinéma Svenska Filminstitutet (SFI) Nordisk Film- & TV-Fond WDR/Arte Studio 24 4 1/2 Film Eurimages Council of Europe Posthus Teatret,Håkan Angser,Eric Bäckman,Patrik Anders Edgren,95.0,Drama Comedy Music,svenska,Sweden Japan Germany France Denmark Norway,,1843810.0,2007.0
the man from earth,Richard Schenkman,Falling Sky Entertainment,David Lee Smith,Tony Todd,John Billingsley,87.0,Science Fiction Drama,English,United States of America,200000.0,,2007.0
no mercy for the rude,Cheol-hie Park,Tube Pictures,Shin Ha-kyun,Yoon Ji-hye,Kim Min-jung,113.0,Action Comedy,한국어/조선말,South Korea,3.0,4.0,2006.0
hellfighters,Andrew V. McLaglen,Universal Pictures,John Wayne,Katharine Ross,Jim Hutton,121.0,Action Adventure Romance,English Español,United States of America,,,1968.0
lions for lambs,Robert Redford,Cruise/Wagner Productions United Artists Wildwood Enterprises Andell Entertainment Metro-Goldwyn-Mayer (MGM) Brat Na Pont Productions,Robert Redford,Meryl Streep,Tom Cruise,92.0,Action Adventure Drama History,English,United States of America,35000000.0,63215872.0,2007.0
fred claus,David Dobkin,Silver Pictures Warner Bros. Jessie Nelson Productions David Dobkin Productions,Vince Vaughn,Paul Giamatti,John Michael Higgins,116.0,Action Comedy Drama,English,United States of America,100000000.0,97838349.0,2007.0
beowulf,Robert Zemeckis,Paramount Pictures Shangri-La Entertainment ImageMovers Paramount Animation,Ray Winstone,Angelina Jolie,Anthony Hopkins,115.0,Adventure Action Animation,English,United States of America,70000000.0,195735876.0,2007.0
mr. magorium's wonder emporium,Zach Helm,Mandate Pictures FilmColony Walden Media Ontario Media Development Corporation (OMDC) Gang of Two Productions,Dustin Hoffman,Natalie Portman,Jason Bateman,93.0,Comedy,English,Canada United States of America,65000000.0,69474661.0,2007.0
love in the time of cholera,Mike Newell,New Line Cinema Grosvenor Park Media Ltd.,Javier Bardem,Unax Ugalde,Benjamin Bratt,139.0,Drama Romance,English,United States of America,45000000.0,4607608.0,2007.0
southland tales,Richard Kelly,Universal Pictures Destination Films Persistent Entertainment Wild Bunch MHF Zweite Academy Film Inferno Distribution Darko Entertainment Eden Roc Productions Cherry Road Films Academy Film,Dwayne Johnson,Seann William Scott,Sarah Michelle Gellar,144.0,Comedy Science Fiction Thriller,English,France Germany United States of America,17000000.0,374743.0,2006.0
ever since the world ended,Calum Grant Joshua Atesh Litle,Epidemic Films,Aubrey Ankrum,Christine Cannavo,Chris Chambre,78.0,Drama Science Fiction Mystery,English,United States of America,,,2001.0
the american soldier,Rainer Werner Fassbinder,Antiteater-X-Film,Karl Scheydt,Elga Sorbas,Jan George,80.0,Action Drama,Deutsch,Germany,,,1970.0
an evening with kevin smith 2: evening harder,J.M. Kenny,View Askew Productions,Kevin Smith,Jason Mewes,Jennifer Schwalbach Smith,239.0,Comedy Documentary,English,United States of America,,,2006.0
kansas city confidential,Phil Karlson,Associated Players & Producers,John Payne,Coleen Gray,Preston Foster,99.0,Crime Drama Thriller,English Español,United States of America,,,1952.0
harrison bergeron,Bruce Pittman,Atlantis Films,Sean Astin,Christopher Plummer,Eugene Levy,99.0,Comedy Science Fiction,English,Canada,,,1995.0
5ive girls,Warren P. Sonoda,Peace Arch Entertainment Group,Ron Perlman,Amy Lalonde,Terra Vnesa,95.0,Horror Thriller,English Français,Canada,3000000.0,,2006.0
rails & ties,Alison Eastwood,Warner Bros. Pictures Malpaso Productions,Kevin Bacon,Marcia Gay Harden,Miles Heizer,101.0,Drama,English,United States of America,,22136.0,2007.0
darfur now,Ted Braun,Participant Productions Crescendo Productions Mandalay Independent Pictures,Don Cheadle,Hejewa Adam,Adam Sterling,98.0,Crime Documentary,العربية English Español,United States of America,,,2007.0
heavens fall,Terry Green ,Voltage Pictures,Timothy Hutton,David Strathairn,Anthony Mackie,105.0,Crime Drama,English,United States of America,4000000.0,,2006.0
i served the king of england,Jiří Menzel,AQS Bioscop In Film Praha TV Nova Universal Production Partners Barrandov Studio Magic Box Slovakia CET 21,Ivan Barnev,Oldřich Kaiser,Julia Jentsch,120.0,Comedy Drama,Polski Český,Czech Republic Slovakia,,,2006.0
texas terror,Robert N. Bradbury,Paul Malvern Productions,John Wayne,Lucile Browne,LeRoy Mason,50.0,Action Adventure Drama Western,English,United States of America,,,1935.0
murder party,Jeremy Saulnier,The Lab Of Madness,Alex Barnett,Paul Goldblatt,Macon Blair,79.0,Comedy Horror,English,United States of America,190000.0,,2007.0
smiley face,Gregg Araki,Desperate Pictures Anonymous Content ApolloProMovie & Co. 3. Filmproduktion,Anna Faris,Adam Brody,John Krasinski,88.0,Comedy,English,Germany United States of America,,8768.0,2007.0
12,Nikita Mikhalkov,Mosfilm venezia 64,Sergei Makovetsky,Nikita Mikhalkov,Sergey Garmash,159.0,Crime Drama, Český Pусский,Russia,4000000.0,7537453.0,2007.0
xxy,Lucía Puenzo,Pyramide Films,Ricardo Darín,Valeria Bertuccelli,Carolina Pelleritti,86.0,Drama,Español,Argentina,,2728869.0,2007.0
the steel helmet,Samuel Fuller,Deputy Corporation,Gene Evans,Robert Hutton,Steve Brodie,85.0,Drama War Action,English,United States of America,,,1951.0
endgame: blueprint for global enslavement,Alex Jones,Alex Jones Productions,Alex Jones,Ron Paul,Michael Coffman,139.0,Documentary,English,United States of America,,,2007.0
blame it on fidel!,Julie Gavras,unknown,Julie Depardieu,Nina Kervel-Bey,Stefano Accorsi,99.0,History Drama,Français,France Italy,,,2006.0
the mist,Frank Darabont,Darkwoods Productions Dimension Films,Thomas Jane,Marcia Gay Harden,Laurie Holden,126.0,Science Fiction Horror Thriller,English,United States of America,18000000.0,57096190.0,2007.0
enchanted,Kevin Lima,Walt Disney Pictures Josephson Entertainment Andalasia Productions Right Coast Productions,Amy Adams,Patrick Dempsey,James Marsden,107.0,Comedy Family Fantasy Romance,English,United States of America,85000000.0,340487652.0,2007.0
hitman,Xavier Gens,Twentieth Century Fox Film Corporation Dune Entertainment Anka Film EuropaCorp Daybreak Productions Prime Universe Productions,Timothy Olyphant,Dougray Scott,Olga Kurylenko,89.0,Action Crime Drama Thriller,English Pусский Srpski,France United States of America,24000000.0,99965753.0,2007.0
this christmas,Preston A. Whitmore II,Screen Gems,Loretta Devine,Delroy Lindo,Idris Elba,117.0,Comedy Drama,English,United States of America,13000000.0,,2007.0
p2,Franck Khalfoun,Summit Entertainment,Wes Bentley,Rachel Nichols,Simon Reynolds,98.0,Horror Thriller,English,United States of America,8000000.0,7766240.0,2007.0
om shanti om,Farah Khan,Red Chillies Entertainment,Shah Rukh Khan,Deepika Padukone,Arjun Rampal,170.0,Comedy Drama Romance,हिन्दी,India,9100000.0,37707444.0,2007.0
awake,Joby Harold,The Weinstein Company Open City Films GreeneStreet Films,Hayden Christensen,Jessica Alba,Terrence Howard,84.0,Thriller Crime Mystery,日本語 English,United States of America,86000000.0,14373825.0,2007.0
the golden compass,Chris Weitz,New Line Cinema Ingenious Film Partners Depth of Field Scholastic Productions,Dakota Blue Richards,Nicole Kidman,Daniel Craig,113.0,Adventure Fantasy,Íslenska English Pусский Français,United Kingdom United States of America,180000000.0,372234864.0,2007.0
i am legend,Francis Lawrence,Village Roadshow Pictures Original Film Weed Road Pictures Warner Bros. Heyday Films Overbrook Entertainment,Will Smith,Alice Braga,Charlie Tahan,101.0,Drama Horror Action Thriller Science Fiction,English,United States of America,150000000.0,585349010.0,2007.0
alvin and the chipmunks,Tim Hill,Dune Entertainment Regency Enterprises Fox 2000 Pictures Bagdasarian Productions,Jason Lee,David Cross,Cameron Richardson,92.0,Comedy Music Family Fantasy Animation,English Español Français 日本語,United States of America,60000000.0,361366633.0,2007.0
futurama: bender's big score,Dwayne Carey-Hill,20th Century Fox Television The Curiosity Company,John DiMaggio,Al Gore,Billy West,88.0,Animation Comedy Science Fiction,English,United States of America,,,2007.0
symbiopsychotaxiplasm: take one,William Greaves,unknown,Patricia Ree Gilbert ,Don Fellows,Robert L. Rosen,75.0,Documentary,English,United States of America,,,1968.0
margot at the wedding,Noah Baumbach,Scott Rudin Productions,Nicole Kidman,Jack Black,Jennifer Jason Leigh,91.0,Comedy Drama,English,United States of America,10000000.0,,2007.0
i'm not there.,Todd Haynes,Endgame Entertainment Rising Star Killer Films John Wells Productions Dreamachine Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I) Grey Water Park Productions John Goldwyn Productions Wells Productions,Cate Blanchett,Heath Ledger,Julianne Moore,135.0,Drama Music,English,United States of America,20000000.0,4001121.0,2007.0
beyond the law,Larry Ferguson,Capitole Films Polar Entertainment Corporation,Charlie Sheen,Linda Fiorentino,Michael Madsen,108.0,Drama Thriller,English,United States of America,7000000.0,,1992.0
the shepherd of the hills,Henry Hathaway,Paramount Pictures,John Wayne,Betty Field,Harry Carey,98.0,Western Drama Romance,English,United States of America,,,1941.0
as far as my feet will carry me,Hardy Martins,B & C Filmproduktion Cascadeur Filmproduktion GmbH,Bernhard Bettermann,Michael Mendl,Anatoliy Kotenyov,158.0,Drama,Deutsch Pусский,Germany,,,2001.0
the savages,Tamara Jenkins,Fox Searchlight Pictures Ad Hominem Enterprises This Is That Productions Lone Star Film Group Savage Productions,Laura Linney,Philip Seymour Hoffman,Philip Bosco,114.0,Drama,English,United States of America,,10653221.0,2007.0
wrong turn 2: dead end,Joe Lynch,Twentieth Century Fox Film Corporation Summit Entertainment Constantin Film.,Erica Leerhsen,Henry Rollins,Texas Battle,96.0,Horror Thriller,English,Canada United States of America,4000000.0,,2007.0
the orphanage,Juan Antonio Bayona,Wild Bunch Telecinco Telecinco Cinema Televisió de Catalunya TV3 Esta Vivo! Laboratorio de Nuevos Talentos Grupo Rodar Rodar y Rodar Cine y Televisión Warner Bros. Pictures de España,Belén Rueda,Fernando Cayo,Roger Príncep,105.0,Horror Drama Thriller,Español,Spain Mexico,1000000.0,44000000.0,2007.0
that hamilton woman,Alexander Korda,London Film Productions Alexander Korda Films,Vivien Leigh,Laurence Olivier,Alan Mowbray,128.0,Drama History Romance War,English Français Italiano,United Kingdom,,,1941.0
juno,Jason Reitman,Fox Searchlight Pictures Mandate Pictures,Ellen Page,Michael Cera,Jennifer Garner,96.0,Comedy Drama Romance,English,United States of America,7500000.0,231411584.0,2007.0
goodbye bafana,Bille August,Film Afrika,Joseph Fiennes,Dennis Haysbert,Diane Kruger,140.0,History Drama,English ,Belgium South Africa,30000000.0,,2007.0
tokyo twilight,Yasujirō Ozu,Shôchiku Eiga,Setsuko Hara,Ineko Arima,Chishu Ryu,140.0,Drama,日本語,Japan,,,1957.0
maxed out,James D. Scurlock,unknown,Beth Naef,Mike Hudson,Louis C.K.,90.0,Documentary,English,unknown,,,2006.0
my blueberry nights,Wong Kar-wai,Block 2 Pictures Jet Tone Production StudioCanal Lou Yi Inc.,Norah Jones,Jude Law,Natalie Portman,111.0,Drama Romance,English,China France Hong Kong,10000000.0,21786738.0,2007.0
the swimming pool,Jacques Deray,Société Nouvelle de Cinématographie Tritone Cinematografica,Romy Schneider,Alain Delon,Maurice Ronet,120.0,Crime Drama,Français,France Italy,,,1969.0
cake,Nisha Ganatra,New Real Films First Look International Cake Productions Inc.,Heather Graham,David Sutcliffe,Taye Diggs,95.0,Drama Comedy Romance,English,United States of America,7000000.0,2360281.0,2005.0
day of the dead 2: contagium,Ana Clavell James Glenn Dudelson,Taurus Entertainment Company,Laurie Baranyay,Stan Klimecko,John Freedom Henry,103.0,Horror Science Fiction,English Deutsch Pусский,United States of America,9000000.0,,2005.0
ma mère,Christophe Honoré,TLA Releasing Amour Fou Filmproduktion Gemini Films Madragoa Filmes,Isabelle Huppert,Louis Garrel,Joana Preiss,110.0,Drama,English Français Deutsch Español,Austria France Portugal Spain,,,2004.0
noise,Tony Spiridakis,Caviar Screen Flanders,Julia Barnett,Ted Bardy,Sarah Bloom,84.0,Thriller Romance,nl,Belgium,,,2004.0
party monster: the shockumentary,Fenton Bailey Randy Barbato,unknown,Michael Alig,James St. James,unknown,57.0,Documentary,English,United States of America,,,1998.0
return to sender,Bille August,Audley Films LLP Moviefan Scandinavia A/S Number 9 Films,Connie Nielsen,Aidan Quinn,Kelly Preston,109.0,Drama,English,Denmark United Kingdom United States of America,7800000.0,,2004.0
"buy the ticket, take the ride",Tom Thurman,FBN Productions,Gary Busey,John Cusack,Benicio del Toro,73.0,Documentary,English,United States of America,,,2006.0
starting out in the evening,Andrew Wagner,unknown,Lauren Ambrose,Lilli Taylor,Frank Langella,111.0,Drama,English,United States of America,,,2007.0
redacted,Brian De Palma,HDNet Films The Film Farm,Izzy Diaz,Rob Devaney,Ty Jones,90.0,Drama War,English Español,United States of America,5000000.0,782102.0,2007.0
suicide killers,Pierre Rehov,unknown,Chadhoorth Djawann,Jacinto Dumbal,Judge Dumbroso,80.0,Documentary,English,unknown,,,2006.0
the devil came on horseback,Ricki Stern Anne Sundberg,Break Thru Films 3 Generations Global Grassroots,Brian Steidle,unknown,unknown,85.0,Documentary,English,United States of America,,,2007.0
all passion spent,Martyn Friend,BBC,Harry Andrews,Geoffrey Bayldon,Faith Brook,55.0,Drama,English,United Kingdom,,,1986.0
the treatment,Oren Rudavsky,unknown,Chris Eigeman,Stephanie March,Ian Holm,86.0,Comedy Drama Romance,English Polski,unknown,900000.0,82701.0,2006.0
10 questions for the dalai lama,Rick Ray,unknown,The Dalai Lama,unknown,unknown,85.0,Documentary,English,United States of America,,,2006.0
helvetica,Gary Hustwit,Swiss Dots Veer,Michael Bierut,Neville Brody,David Carson,80.0,Documentary,English Deutsch,United Kingdom,,,2007.0
mary,Abel Ferrara,Wild Bunch Central Films Associated Film De Nigris Productions Surreel,Juliette Binoche,Matthew Modine,Forest Whitaker,83.0,Drama,English Français Deutsch עִבְרִית Italiano,Italy United States of America France,,709528.0,2005.0
journey from the fall,Ham Tran,A Fire in the Lake Old Photo Film,Kiều Chinh,Long Nguyen,Diem Lien,135.0,Drama,English Tiếng Việt,United States of America,1300000.0,639000.0,2006.0
the war on democracy,John Pilger,unknown,John Pilger,Hugo Chávez,Philip Agee,96.0,History Documentary War Foreign,English,Australia United Kingdom,,,2007.0
the bucket list,Rob Reiner,Two Ton Films Zadan / Meron Productions Reiner / Greisman Productions,Jack Nicholson,Morgan Freeman,Sean Hayes,97.0,Drama Comedy,English,United States of America,45000000.0,175372502.0,2007.0
fall from grace,K. Ryan Jones,unknown, Bill Bunten,Warren Carter,Kelly Franz,71.0,Documentary,English,unknown,7000.0,,2007.0
between two worlds,Edward A. Blatt,Warner Bros.,John Garfield,Paul Henreid,Eleanor Parker,112.0,Drama Fantasy,English,United States of America,,,1944.0
the kite runner,Marc Forster,DreamWorks SKG MacDonald/Parkes Productions Sidney Kimmel Entertainment Neal Street Productions China Film Co-Production Corporation Wonderland Films Participant Media Ebeling Group Beijing Happy Pictures Cultural Communications Co. Kite Runner Holdings,Khalid Abdalla,Atossa Leoni,Shaun Toub,128.0,Drama,English Português پښتو Pусский اردو,China United States of America,20000000.0,73276047.0,2007.0
sex and fury,Norifumi Suzuki,TOEI Company,Reiko Ike,Christina Lindberg,Akemi Negishi,88.0,Action Crime,English 日本語,Japan,,,1973.0
regular lovers,Philippe Garrel,MEDIA Programme of the European Union Maïa Films Arte France Cinéma Centre National de la Cinématographie (CNC),Louis Garrel,Clotilde Hesme,Nicolas Maury,183.0,Drama Romance,Français,France,,,2005.0
allegro,Christoffer Boe,unknown,Henning Moritzen,Ulrich Thomsen,Nicolas Bro,88.0,Drama Foreign Romance Science Fiction,Dansk,Denmark,1500000.0,,2005.0
the deaths of ian stone,Dario Piana,Stan Winston Productions Odyssey Entertainment Isle of Man Film Commission SWFX,Mike Vogel,Michael Dixon,Christina Cole,87.0,Horror Thriller,English,United States of America United Kingdom,10000.0,10000.0,2007.0
commune,Jonathan Berman,unknown,Tom Weller,unknown,unknown,78.0,Horror,English,United States of America,,,2005.0
robin hood,Allan Dwan,Douglas Fairbanks Pictures,Douglas Fairbanks,Enid Bennett,Wallace Beery,120.0,Drama Action Romance,English,United States of America,5000000.0,33000000.0,1922.0
